Device: Apple iPhone11,8; eSense app version: 4.9.0; ios version: 14.0;
DESCRIPCIÓN
NOMBRE DE LA GRABACIÓN;ro-07012021-hr;;;;;;
eSense Pulse:;0000387;;;;;;
FECHA (HH:MM:SS);07.01.21 19:44:36;;;;;;
TIEMPO (HH:MM:SS);00:15:56;;;;;;
MÁXIMO;105.6 HR;;;;;;
MÍNIMO;57.5 HR;;;;;;
DIFERENCIA MIN/MAX;48.1 HR;;;;;;
MEDIA DE LA SESIÓN;83.4 HR;;;;;;
;;;;;;;
SDNN;57.190 ms;;;;;;
RMSSD;28.929 ms;;;;;;
NN50;96;;;;;;
PNN50;7.289 %;;;;;;
ÍNDICE DE ESTRÉS;48.980;;;;;;
RR PROMEDIO;723.9 ms;;;;;;
HR PROMEDIO;82.9 HR;;;;;;
VALORES DE HR CORREGIDOS;0;;;;;;
VALORES DE HR CORREGIDOS EN%;0.0 %;;;;;;
CORAZONES ROJOS;54;;;;;;
CORAZONES RARANJAS;48;;;;;;
CORAZONES AMAARILLOS;53;;;;;;
CORAZONES VERDES;36;;;;;;
;;;;;;;
ESTADÍSTICAS;;;;;;;
SEGUNDO;RITMO CARDIACO;RR;AMPLITUD HRV;UNIFORMIDAD;MARCAS DE TIEMPO;MARCADOR;
619.584;77.7;772;3.33;99.66;19:55:01:930;;
620.377;75.7;793;3.81;97.65;19:55:02:470;;
621.115;81.3;738;4.11;95.09;19:55:03:555;;
621.854;81.2;739;4.03;91.34;19:55:04:094;;
622.607;79.7;753;3.17;94.42;19:55:04:649;;
623.373;78.3;766;2.36;93.01;19:55:05:710;;
624.101;82.4;728;2.19;83.18;19:55:06:250;;
624.860;79.1;759;2.25;76.95;19:55:07:333;;
625.623;78.6;763;2.62;82.28;19:55:07:869;;
626.366;80.8;743;3.12;91.73;19:55:08:413;;
627.077;84.4;711;3.77;95.00;19:55:09:495;;
627.801;82.9;724;4.25;82.38;19:55:10:029;;
628.551;80.0;750;4.13;79.05;19:55:11:112;;
629.310;79.1;759;3.63;83.33;19:55:11:649;;
630.036;82.6;726;3.00;90.00;19:55:12:197;;
630.784;80.2;748;2.65;95.07;19:55:13:272;;
631.548;78.5;764;2.65;99.69;19:55:13:810;;
632.289;81.0;741;2.78;97.62;19:55:14:893;;
632.997;84.7;708;2.62;95.71;19:55:15:430;;
633.738;81.0;741;2.40;94.35;19:55:15:971;;
634.463;82.8;725;2.49;94.72;19:55:16:511;;
635.146;87.8;683;3.41;97.94;19:55:17:593;;
635.817;89.4;671;4.80;98.38;19:55:18:129;;
636.496;88.4;679;6.23;94.83;19:55:19:220;;
637.203;84.9;707;6.96;92.99;19:55:19:752;;
637.995;75.8;792;7.20;92.86;19:55:20:293;;
638.785;75.9;790;8.27;92.86;19:55:21:370;;
639.554;78.0;769;9.53;92.86;19:55:21:912;;
640.361;74.3;807;11.20;92.86;19:55:22:994;;
641.119;79.2;758;12.40;92.86;19:55:23:529;;
641.883;78.5;764;13.24;92.86;19:55:24:070;;
642.669;76.3;786;13.30;92.86;19:55:25:151;;
643.404;81.6;735;13.30;92.86;19:55:25:704;;
644.119;83.9;715;13.30;92.86;19:55:26:773;;
644.840;83.2;721;13.30;92.86;19:55:27:309;;
645.568;82.4;728;13.30;92.86;19:55:27:850;;
646.283;83.9;715;13.37;82.70;19:55:28:393;;
646.952;89.7;669;13.49;63.34;19:55:29:479;;
647.614;90.6;662;13.61;44.74;19:55:30:010;;
648.271;91.3;657;13.72;28.31;19:55:30:550;;
648.957;87.5;686;13.83;14.01;19:55:31:633;;
649.710;79.7;753;13.96;0.00;19:55:32:170;;
650.529;73.3;819;14.09;0.00;19:55:32:716;;
651.311;76.7;782;13.91;0.00;19:55:33:791;;
652.088;77.2;777;12.93;0.00;19:55:34:329;;
652.882;75.6;794;11.14;0.00;19:55:35:410;;
653.700;73.3;818;7.80;18.29;19:55:35:951;;
654.474;77.5;774;5.74;76.06;19:55:37:031;;
655.193;83.4;719;3.73;68.20;19:55:37:578;;
655.925;82.0;732;3.24;51.00;19:55:38:110;;
656.647;83.1;722;3.43;43.73;19:55:39:191;;
657.336;87.1;689;4.52;53.05;19:55:39:729;;
658.029;86.6;693;5.95;65.45;19:55:40:276;;
658.750;83.2;721;7.77;81.29;19:55:41:361;;
659.518;78.1;768;9.23;94.04;19:55:41:891;;
660.358;71.4;840;10.66;93.46;19:55:42:973;;
661.196;71.6;838;11.72;84.14;19:55:43:515;;
662.044;70.8;848;12.37;78.74;19:55:44:589;;
662.898;70.3;854;12.73;77.27;19:55:45:130;;
663.725;72.6;827;13.09;77.27;19:55:46:211;;
664.562;71.7;837;13.60;77.27;19:55:46:749;;
665.366;74.6;804;14.01;77.27;19:55:47:832;;
666.154;76.1;788;14.56;77.27;19:55:48:370;;
666.958;74.6;804;14.77;76.19;19:55:49:452;;
667.746;76.1;788;14.71;73.56;19:55:49:993;;
668.491;80.5;745;14.55;71.28;19:55:51:072;;
669.241;80.0;750;14.25;68.21;19:55:51:610;;
670.017;77.3;776;14.00;65.16;19:55:52:149;;
670.789;77.7;772;13.44;59.03;19:55:53:232;;
671.512;83.0;723;12.22;51.21;19:55:53:783;;
672.200;87.2;688;10.73;48.42;19:55:54:853;;
672.891;86.8;691;9.55;51.26;19:55:55:392;;
673.601;84.5;710;7.70;66.06;19:55:55:929;;
674.364;78.6;763;7.29;96.78;19:55:57:012;;
675.162;75.2;798;8.14;75.75;19:55:57:549;;
675.928;78.3;766;8.82;55.54;19:55:58:642;;
676.663;81.6;735;8.73;53.83;19:55:59:170;;
677.416;79.7;753;7.78;67.42;19:55:59:709;;
678.180;78.5;764;5.91;88.53;19:56:00:789;;
678.955;77.4;775;4.00;99.32;19:56:01:329;;
679.698;80.8;743;3.30;90.84;19:56:02:409;;
680.430;82.0;732;3.49;77.70;19:56:02:951;;
681.195;78.4;765;3.85;71.58;19:56:03:490;;
681.978;76.6;783;3.91;75.17;19:56:04:576;;
682.770;75.8;792;3.68;85.45;19:56:05:115;;
683.520;80.0;750;3.57;93.41;19:56:06:194;;
684.304;76.5;784;3.44;95.96;19:56:06:729;;
685.109;74.5;805;3.49;88.66;19:56:07:277;;
685.921;73.9;812;3.84;86.67;19:56:08:353;;
686.686;78.4;765;4.17;86.67;19:56:08:896;;
687.442;79.4;756;4.43;86.67;19:56:09:969;;
688.206;78.5;764;4.61;83.54;19:56:10:512;;
688.971;78.4;765;4.84;79.17;19:56:11:591;;
689.696;82.8;725;5.23;72.04;19:56:12:128;;
690.423;82.5;727;5.67;63.36;19:56:12:672;;
691.184;78.8;761;6.09;54.88;19:56:13:775;;
691.986;74.8;802;6.56;45.47;19:56:14:292;;
692.795;74.2;809;6.99;38.03;19:56:15:373;;
693.565;77.9;770;7.04;39.96;19:56:15:909;;
694.325;78.9;760;6.49;54.01;19:56:17:003;;
695.104;77.0;779;5.11;83.63;19:56:17:529;;
695.894;75.9;790;3.58;81.61;19:56:18:613;;
696.664;77.9;770;3.06;68.49;19:56:19:149;;
697.404;81.1;740;3.21;68.37;19:56:19:693;;
698.167;78.6;763;3.54;68.24;19:56:20:788;;
698.952;76.4;785;3.62;68.19;19:56:21:308;;
699.731;77.0;779;3.76;71.81;19:56:22:389;;
700.467;81.5;736;4.10;80.28;19:56:22:928;;
701.182;83.9;715;4.64;92.79;19:56:23:473;;
701.912;82.2;730;4.99;97.61;19:56:24:552;;
702.662;80.0;750;5.35;84.58;19:56:25:091;;
703.428;78.3;766;5.55;73.91;19:56:26:172;;
704.191;78.6;763;5.58;70.65;19:56:26:716;;
704.900;84.6;709;5.49;72.74;19:56:27:265;;
705.615;83.9;715;5.36;78.13;19:56:28:332;;
706.338;83.0;723;5.36;83.53;19:56:28:873;;
707.081;80.8;743;5.49;88.93;19:56:29:413;;
707.806;82.8;725;5.60;92.17;19:56:30:493;;
708.538;82.0;732;5.76;94.60;19:56:31:029;;
709.299;78.8;761;6.05;95.00;19:56:31:578;;
710.090;75.9;791;6.09;93.59;19:56:32:655;;
710.883;75.7;793;6.03;90.98;19:56:33:191;;
711.641;79.2;758;5.93;88.12;19:56:34:268;;
712.411;77.9;770;5.57;83.12;19:56:34:814;;
713.199;76.1;788;5.00;76.59;19:56:35:891;;
713.972;77.6;773;4.62;73.14;19:56:36:428;;
714.690;83.6;718;4.28;76.63;19:56:37:521;;
715.399;84.6;709;4.61;91.94;19:56:38:051;;
716.125;82.6;726;6.04;79.63;19:56:38:590;;
716.883;79.2;758;7.23;58.07;19:56:39:685;;
717.657;77.5;774;7.57;53.13;19:56:40:208;;
718.407;80.0;750;7.79;53.13;19:56:40:749;;
719.196;76.0;789;8.04;53.13;19:56:41:829;;
720.001;74.5;805;8.36;53.13;19:56:42:374;;
720.751;80.0;750;8.58;55.68;19:56:43:451;;
721.436;87.6;685;8.89;64.34;19:56:43:989;;
722.115;88.4;679;9.20;73.55;19:56:44:529;;
722.790;88.9;675;9.73;88.46;19:56:45:074;;
723.482;86.7;692;10.26;94.20;19:56:46:153;;
724.220;81.3;738;10.73;78.54;19:56:46:692;;
725.004;76.5;784;11.05;67.79;19:56:47:772;;
725.755;79.9;751;11.44;53.45;19:56:48:310;;
726.532;77.2;777;11.72;42.13;19:56:49:391;;
727.314;76.7;782;12.09;25.69;19:56:49:928;;
728.085;77.8;771;12.27;16.22;19:56:50:472;;
728.792;84.9;707;12.43;5.75;19:56:51:565;;
729.484;86.7;692;12.43;1.35;19:56:52:090;;
730.174;87.0;690;12.28;3.02;19:56:52:629;;
730.881;84.9;707;12.00;10.75;19:56:53:175;;
731.622;81.0;741;11.73;18.98;19:56:54:253;;
732.345;83.0;723;11.39;30.16;19:56:54:793;;
733.115;77.9;770;11.10;41.34;19:56:55:329;;
733.919;74.6;804;10.93;49.72;19:56:56:428;;
734.691;77.7;772;10.75;60.90;19:56:56:949;;
735.443;79.8;752;10.67;69.29;19:56:58:035;;
736.216;77.6;773;10.62;76.79;19:56:58:573;;
736.949;81.9;733;10.62;84.74;19:56:59:651;;
737.645;86.2;696;10.65;88.13;19:57:00:189;;
738.318;89.2;673;10.75;89.79;19:57:00:728;;
738.976;91.2;658;10.87;91.97;19:57:01:812;;
739.637;90.8;661;11.09;92.97;19:57:02:348;;
740.303;90.1;666;11.40;92.12;19:57:02:889;;
740.996;86.6;693;11.77;90.88;19:57:03:431;;
741.703;84.9;707;12.07;89.77;19:57:04:510;;
742.406;85.3;703;12.48;88.25;19:57:05:048;;
743.140;81.7;734;12.87;86.73;19:57:05:590;;
743.901;78.8;761;13.27;85.19;19:57:07:231;;
744.691;75.9;790;13.64;83.64;19:57:07:749;;
745.451;78.9;760;13.90;82.49;19:57:08:294;;
746.230;77.0;779;14.24;80.94;19:57:08:828;;
747.028;75.2;798;14.48;79.75;19:57:09:373;;
747.779;79.9;751;14.55;79.21;19:57:10:452;;
748.490;84.4;711;14.38;79.46;19:57:10:990;;
749.210;83.3;720;14.06;80.40;19:57:11:529;;
749.960;80.0;750;13.60;82.00;19:57:13:170;;
750.750;75.9;790;13.11;84.17;19:57:13:697;;
751.612;69.6;862;12.72;86.42;19:57:14:228;;
752.496;67.9;884;12.44;88.66;19:57:14:771;;
753.322;72.6;826;12.30;90.34;19:57:15:853;;
754.175;70.3;853;12.22;92.59;19:57:16:928;;
755.011;71.8;836;12.22;94.27;19:57:17:472;;
755.796;76.4;785;12.25;96.81;19:57:18:558;;
756.513;83.7;717;12.43;98.75;19:57:19:089;;
757.215;85.5;702;12.75;99.68;19:57:19:639;;
757.927;84.3;712;13.22;98.49;19:57:20:711;;
758.662;81.6;735;13.82;97.67;19:57:21:248;;
759.401;81.2;739;14.45;97.24;19:57:22:331;;
760.170;78.0;769;15.08;96.99;19:57:22:877;;
761.002;72.1;832;15.34;96.84;19:57:23:962;;
761.863;69.7;861;15.55;96.64;19:57:24:498;;
762.664;74.9;801;15.60;96.43;19:57:25:570;;
763.455;75.9;791;15.52;96.20;19:57:26:107;;
764.267;73.9;812;15.35;96.01;19:57:26:649;;
765.051;76.5;784;15.03;95.86;19:57:27:732;;
765.791;81.1;740;14.65;95.76;19:57:28:271;;
766.565;77.5;774;13.49;94.61;19:57:29:348;;
767.345;76.9;780;11.42;90.47;19:57:29:888;;
768.099;79.6;754;8.49;79.32;19:57:30:971;;
768.867;78.1;768;5.15;63.44;19:57:31:508;;
769.658;75.9;791;3.55;55.03;19:57:32:601;;
770.440;76.7;782;2.81;53.20;19:57:33:135;;
771.178;81.3;738;3.10;69.90;19:57:33:671;;
771.925;80.3;747;3.74;98.10;19:57:34:751;;
772.687;78.7;762;4.19;75.80;19:57:35:288;;
773.468;76.8;781;4.44;60.83;19:57:36:379;;
774.215;80.3;747;4.49;58.33;19:57:36:908;;
775.005;75.9;790;4.49;58.33;19:57:37:448;;
775.820;73.6;815;4.52;58.33;19:57:38:531;;
776.637;73.4;817;5.06;58.33;19:57:39:075;;
777.452;73.6;815;5.85;58.33;19:57:40:150;;
778.293;71.3;841;7.07;58.33;19:57:41:232;;
779.140;70.8;847;8.29;58.33;19:57:41:771;;
779.911;77.8;771;9.08;58.33;19:57:42:849;;
780.675;78.5;764;9.46;50.98;19:57:43:388;;
781.438;78.6;763;9.56;43.30;19:57:43:944;;
782.173;81.6;735;9.68;33.23;19:57:45:011;;
782.899;82.6;726;9.73;24.07;19:57:45:554;;
783.660;78.8;761;9.71;15.94;19:57:46:089;;
784.470;74.1;810;9.79;0.00;19:57:47:168;;
785.266;75.4;796;9.60;0.00;19:57:47:710;;
786.005;81.2;739;8.91;0.00;19:57:48:790;;
786.755;80.0;750;7.47;2.25;19:57:49:327;;
787.536;76.8;781;5.76;66.98;19:57:50:411;;
788.304;78.1;768;4.44;66.80;19:57:50:949;;
789.042;81.3;738;3.68;36.84;19:57:51:495;;
789.790;80.2;748;3.52;36.60;19:57:52:573;;
790.547;79.3;757;3.55;42.62;19:57:53:127;;
791.255;84.7;708;3.61;50.01;19:57:53:660;;
791.964;84.6;709;3.83;65.83;19:57:54:728;;
792.691;82.5;727;3.76;85.80;19:57:55:271;;
793.418;82.5;727;3.51;97.33;19:57:56:352;;
794.117;85.8;699;2.95;86.74;19:57:56:887;;
794.843;82.6;726;3.02;59.22;19:57:57:430;;
795.599;79.4;756;3.41;56.18;19:57:58:511;;
796.356;79.3;757;3.30;71.41;19:57:59:048;;
797.084;82.4;728;2.97;92.78;19:57:59:588;;
797.836;79.8;752;2.39;91.11;19:58:00:670;;
798.586;80.0;750;1.82;79.60;19:58:01:207;;
799.298;84.3;712;1.50;75.00;19:58:01:758;;
800.001;85.3;703;1.45;75.00;19:58:02:830;;
800.696;86.3;695;1.52;74.57;19:58:03:371;;
801.368;89.3;672;2.07;71.30;19:58:03:908;;
802.029;90.8;661;2.70;67.56;19:58:04:991;;
802.690;90.8;661;3.87;60.61;19:58:05:529;;
803.362;89.3;672;5.16;52.99;19:58:06:076;;
804.041;88.4;679;6.05;47.68;19:58:06:620;;
804.716;88.9;675;7.27;40.30;19:58:07:152;;
805.419;85.3;703;8.22;34.26;19:58:08:231;;
806.151;82.0;732;9.11;28.59;19:58:08:769;;
806.892;81.0;741;9.47;26.99;19:58:09:851;;
807.596;85.2;704;9.40;29.63;19:58:10:387;;
808.293;86.1;697;8.74;37.71;19:58:10:927;;
809.006;84.2;713;8.03;45.89;19:58:12:011;;
809.739;81.9;733;7.29;54.06;19:58:12:547;;
810.457;83.6;718;6.29;64.96;19:58:13:093;;
811.182;82.8;725;5.55;73.13;19:58:13:628;;
811.886;85.2;704;4.86;81.12;19:58:14:708;;
812.553;90.0;667;4.31;89.43;19:58:15:252;;
813.217;90.4;664;4.22;94.78;19:58:15:787;;
813.875;91.2;658;4.43;96.84;19:58:16:873;;
814.549;89.0;674;4.99;97.55;19:58:17:407;;
815.257;84.7;708;5.62;98.08;19:58:17:952;;
815.962;85.1;705;6.15;98.48;19:58:18:494;;
816.669;84.9;707;7.01;99.01;19:58:19:578;;
817.409;81.1;740;7.72;99.38;19:58:20:108;;
818.181;77.7;772;8.39;99.66;19:58:20:650;;
818.893;84.3;712;9.20;99.91;19:58:21:730;;
819.586;86.6;693;9.68;99.99;19:58:22:279;;
820.279;86.6;693;10.18;100.00;19:58:23:351;;
820.969;87.0;690;10.54;100.00;19:58:23:889;;
821.660;86.8;691;10.89;100.00;19:58:24:427;;
822.350;87.0;690;11.25;100.00;19:58:24:969;;
823.036;87.5;686;11.43;100.00;19:58:25:508;;
823.696;90.9;660;11.51;99.75;19:58:26:591;;
824.373;88.6;677;11.52;97.24;19:58:27:136;;
825.031;91.2;658;11.53;94.60;19:58:27:672;;
825.691;90.9;660;11.54;90.80;19:58:28:750;;
826.365;89.0;674;11.54;87.93;19:58:29:286;;
827.046;88.1;681;11.48;82.07;19:58:29:827;;
827.746;85.7;700;11.34;74.95;19:58:30:369;;
828.451;85.1;705;10.91;64.44;19:58:30:911;;
829.133;88.0;682;10.29;59.95;19:58:31:990;;
829.825;86.7;692;8.86;59.60;19:58:32:527;;
830.529;85.2;704;7.31;66.61;19:58:33:610;;
831.230;85.6;701;4.52;94.26;19:58:34:146;;
831.920;87.0;690;3.04;79.25;19:58:34:687;;
832.610;87.0;690;1.83;57.58;19:58:35:227;;
833.307;86.1;697;1.46;71.04;19:58:35:769;;
834.014;84.9;707;1.07;72.40;19:58:36:870;;
834.705;86.8;691;0.72;59.94;19:58:37:386;;
835.399;86.5;694;0.69;58.82;19:58:37:927;;
836.137;81.3;738;0.69;58.82;19:58:39:550;;
836.927;75.9;790;2.04;58.82;19:58:40:087;;
837.715;76.1;788;6.29;58.82;19:58:40:627;;
838.516;74.9;801;9.64;58.82;19:58:41:172;;
839.330;73.7;814;11.88;58.82;19:58:42:250;;
840.111;76.8;781;11.88;58.82;19:58:42:789;;
840.888;77.2;777;11.88;58.82;19:58:43:873;;
841.672;76.5;784;11.88;58.82;19:58:44:406;;
842.416;80.6;744;11.83;65.51;19:58:45:489;;
843.135;83.4;719;11.62;96.77;19:58:46:029;;
843.859;82.9;724;11.34;61.81;19:58:46:575;;
844.587;82.4;728;11.04;27.47;19:58:47:650;;
845.320;81.9;733;10.78;5.95;19:58:48:192;;
846.087;78.2;767;10.45;0.00;19:58:48:728;;
846.856;78.0;769;9.61;0.00;19:58:49:811;;
847.594;81.3;738;8.35;0.00;19:58:50:350;;
848.309;83.9;715;7.27;0.00;19:58:50:887;;
849.025;83.8;716;5.80;0.00;19:58:51:971;;
849.765;81.1;740;5.31;41.00;19:58:52:517;;
850.526;78.8;761;4.86;78.32;19:58:53:062;;
851.289;78.6;763;3.99;56.19;19:58:54:127;;
852.021;82.0;732;3.33;66.25;19:58:54:670;;
852.791;77.9;770;3.47;75.31;19:58:55:753;;
853.596;74.5;805;4.08;79.26;19:58:56:286;;
854.419;72.9;823;4.67;84.85;19:58:57:371;;
855.194;77.4;775;5.05;92.50;19:58:57:906;;
855.957;78.6;763;5.21;99.13;19:58:59:018;;
856.740;76.6;783;5.07;91.87;19:58:59:551;;
857.534;75.6;794;4.41;83.22;19:59:00:069;;
858.335;74.9;801;3.76;79.13;19:59:01:146;;
859.102;78.2;767;3.34;80.62;19:59:01:687;;
859.866;78.5;764;3.12;85.63;19:59:02:769;;
860.640;77.5;774;3.03;91.49;19:59:03:306;;
861.440;75.0;800;3.06;99.58;19:59:04:389;;
862.238;75.2;798;3.01;93.19;19:59:04:927;;
863.001;78.6;763;2.89;88.13;19:59:06:030;;
863.782;76.8;781;2.78;84.38;19:59:06:551;;
864.582;75.0;800;2.66;80.94;19:59:07:633;;
865.376;75.6;794;2.59;80.00;19:59:08:185;;
866.165;76.0;789;2.68;81.30;19:59:09:249;;
866.927;78.7;762;3.08;86.60;19:59:09:805;;
867.635;84.7;708;3.51;92.94;19:59:10:327;;
868.356;83.2;721;4.03;95.74;19:59:11:422;;
869.082;82.6;726;4.19;87.29;19:59:11:951;;
869.826;80.6;744;4.36;71.62;19:59:12:487;;
870.533;84.9;707;4.28;72.04;19:59:13:569;;
871.230;86.1;697;3.83;90.45;19:59:14:106;;
871.931;85.6;701;3.90;84.18;19:59:14:649;;
872.663;82.0;732;4.24;68.32;19:59:15:187;;
873.441;77.1;778;4.33;64.00;19:59:16:266;;
874.192;79.9;751;4.60;64.00;19:59:16:809;;
874.951;79.1;759;5.09;64.00;19:59:17:889;;
875.721;77.9;770;5.95;64.00;19:59:18:436;;
876.488;78.2;767;6.20;70.53;19:59:19:507;;
877.199;84.4;711;6.30;77.30;19:59:20:050;;
877.906;84.9;707;6.51;88.71;19:59:20:586;;
878.618;84.3;712;6.68;95.33;19:59:21:670;;
879.354;81.5;736;6.69;78.44;19:59:22:212;;
880.081;82.5;727;6.75;63.93;19:59:22:750;;
880.794;84.2;713;6.82;49.80;19:59:23:853;;
881.533;81.2;739;6.96;34.78;19:59:24:374;;
882.319;76.3;786;7.06;16.00;19:59:24:907;;
883.135;73.5;816;6.96;10.21;19:59:25:989;;
883.912;77.2;777;6.67;10.23;19:59:26:527;;
884.705;75.7;793;5.50;39.24;19:59:27:609;;
885.519;73.7;814;5.00;62.45;19:59:28:151;;
886.323;74.6;804;4.30;99.46;19:59:29:243;;
887.059;81.5;736;3.95;80.47;19:59:29:767;;
887.789;82.2;730;4.00;66.48;19:59:31:391;;
888.539;80.0;750;3.94;60.77;19:59:31:926;;
889.296;79.3;757;3.52;65.89;19:59:31:943;;
890.019;83.0;723;3.56;75.71;19:59:33:008;;
890.726;84.9;707;4.38;85.53;19:59:33:550;;
891.440;84.0;714;5.59;92.28;19:59:34:086;;
892.183;80.8;743;6.54;94.12;19:59:35:168;;
892.971;76.1;788;7.64;94.12;19:59:35:707;;
893.775;74.6;804;8.44;94.12;19:59:36:789;;
894.536;78.8;761;9.06;94.12;19:59:37:336;;
895.309;77.6;773;9.16;94.12;19:59:37:870;;
896.088;77.0;779;9.23;99.85;19:59:38:949;;
896.817;82.3;729;9.32;91.51;19:59:39:487;;
897.516;85.8;699;9.36;84.33;19:59:40:566;;
898.212;86.2;696;9.31;70.41;19:59:41:119;;
898.915;85.3;703;9.20;58.65;19:59:41:649;;
899.641;82.6;726;8.92;45.44;19:59:42:745;;
900.387;80.4;746;8.60;36.83;19:59:43:266;;
901.096;84.6;709;8.22;28.36;19:59:43:817;;
901.788;86.7;692;7.73;16.58;19:59:44:886;;
902.473;87.6;685;7.37;7.00;19:59:45:426;;
903.170;86.1;697;7.01;0.00;19:59:45:966;;
903.869;85.8;699;6.62;0.00;19:59:47:052;;
904.573;85.2;704;6.21;0.00;19:59:47:586;;
905.242;89.7;669;5.79;0.00;19:59:48:136;;
905.886;93.2;644;5.42;0.00;19:59:48:666;;
906.542;91.5;656;5.11;0.00;19:59:49:206;;
907.185;93.3;643;4.80;0.00;19:59:49:756;;
907.810;96.0;625;4.66;0.00;19:59:50:830;;
908.422;98.0;612;4.61;0.00;19:59:51:371;;
909.042;96.8;620;4.63;0.00;19:59:51:906;;
909.660;97.1;618;4.75;0.00;19:59:52:449;;
910.266;99.0;606;4.94;0.00;19:59:52:986;;
910.880;97.7;614;5.16;0.00;19:59:54:072;;
911.493;97.9;613;5.40;0.00;19:59:54:606;;
912.115;96.5;622;5.83;0.00;19:59:55:148;;
912.740;96.0;625;6.23;0.00;19:59:55:685;;
913.369;95.4;629;6.66;0.00;19:59:56:226;;
913.998;95.4;629;7.13;0.00;19:59:56:777;;
914.630;94.9;632;7.77;0.00;19:59:57:846;;
915.265;94.5;635;8.25;0.00;19:59:58:386;;
915.909;93.2;644;8.66;0.00;19:59:58:926;;
916.554;93.0;645;8.99;0.00;19:59:59:465;;
917.201;92.7;647;9.26;0.00;20:00:00:006;;
917.832;95.1;631;9.63;0.00;20:00:00:550;;
918.473;93.6;641;9.95;3.29;20:00:01:639;;
919.090;97.2;617;10.11;10.84;20:00:02:166;;
919.709;96.9;619;10.26;21.71;20:00:02:706;;
920.328;96.9;619;10.10;33.40;20:00:03:251;;
920.959;95.1;631;9.74;43.39;20:00:04:329;;
921.633;89.0;674;8.90;57.35;20:00:04:868;;
922.346;84.2;713;8.09;67.41;20:00:05:407;;
923.042;86.2;696;7.06;79.90;20:00:05:959;;
923.761;83.4;719;6.45;88.77;20:00:06:489;;
924.492;82.1;731;6.11;97.56;20:00:07:584;;
925.224;82.0;732;6.05;93.89;20:00:08:106;;
925.943;83.4;719;6.47;83.88;20:00:09:192;;
926.608;90.2;665;7.09;77.84;20:00:09:730;;
927.281;89.2;673;7.55;75.23;20:00:10:268;;
927.945;90.4;664;8.21;71.66;20:00:11:350;;
928.601;91.5;656;8.89;69.42;20:00:11:890;;
929.244;93.3;643;9.50;69.65;20:00:12:430;;
929.898;91.7;654;10.05;72.24;20:00:12:965;;
930.560;90.6;662;10.53;75.87;20:00:13:505;;
931.243;87.8;683;10.92;79.00;20:00:14:050;;
931.993;80.0;750;11.55;83.21;20:00:15:129;;
932.787;75.6;794;12.04;86.39;20:00:16:219;;
933.601;73.7;814;12.52;89.58;20:00:16:749;;
934.380;77.0;779;12.97;92.77;20:00:17:286;;
935.122;80.9;742;13.40;95.95;20:00:17:840;;
935.831;84.6;709;13.80;99.14;20:00:18:911;;
936.515;87.7;684;14.24;96.61;20:00:19:450;;
937.156;93.6;641;14.51;93.66;20:00:19:985;;
937.789;94.8;633;14.93;90.56;20:00:21:068;;
938.418;95.4;629;15.33;88.87;20:00:21:606;;
939.036;97.1;618;15.96;87.47;20:00:22:148;;
939.662;95.8;626;16.70;87.04;20:00:22:693;;
940.313;92.2;651;17.32;87.35;20:00:23:236;;
941.003;87.0;690;18.17;88.59;20:00:24:322;;
941.704;85.6;701;18.74;89.76;20:00:24:851;;
942.450;80.4;746;19.42;91.32;20:00:25:385;;
943.182;82.0;732;19.80;92.49;20:00:25:930;;
943.911;82.3;729;20.14;94.05;20:00:27:005;;
944.633;83.1;722;20.27;95.22;20:00:27:548;;
945.354;83.2;721;20.28;96.99;20:00:28:087;;
946.062;84.7;708;20.11;98.40;20:00:29:165;;
946.753;86.8;691;19.74;99.48;20:00:29:705;;
947.436;87.8;683;18.97;99.26;20:00:30:788;;
948.117;88.1;681;18.22;98.45;20:00:31:331;;
948.814;86.1;697;18.22;0;20:00:31:879;;
949.521;84.9;707;18.22;0;20:00:32:405;;
950.208;87.3;687;18.22;0;20:00:32:947;;
950.857;92.4;649;18.22;0;20:00:34:028;;
951.522;90.2;665;18.22;0;20:00:34:565;;
952.176;91.7;654;18.22;0;20:00:35:106;;
952.808;94.9;632;18.22;0;20:00:35:663;;
