Device: Apple iPhone11,8; eSense app version: 4.5.91; ios version: 13.3.1;
DESCRIPCIÓN;VALOR;RR;Amplitud HRV
NOMBRE DE LA GRABACIÓN;F3;;;;;;;
eSense Pulse:;0000387;;;;;;;
FECHA (HH:MM:SS);15.06.20 15:58:40;;;;;;;
TIEMPO (HH:MM:SS);00:28:48;;;;;;;
MÁXIMO;111.7 HR;;;;;;;
MÍNIMO;64.3 HR;;;;;;;
DIFERENCIA MIN/MAX;47.4 HR;;;;;;;
MEDIA DE LA SESIÓN;82.66 HR;;;;;;;
;;;;;;;;
SDNN;54.070 ms;;;;;;;
RMSSD;37.568 ms;;;;;;;
NN50;338;;;;;;;
PNN50;13.984 %;;;;;;;
ÍNDICE DE ESTRÉS;36.267;;;;;;;
RR PROMEDIO;730.8 ms;;;;;;;
HR PROMEDIO;82.1 HR;;;;;;;
VALORES DE HR CORREGIDOS;1;;;;;;;
VALORES DE HR CORREGIDOS EN%;0.0 %;;;;;;;
HF PROMEDIO;217.9813 ms2;;;;;;;
LF PROMEDIO;566.4074 ms2;;;;;;;
RELACIÓN LF/HF;2.5984;;;;;;;
CORAZONES ROJOS;61;;;;;;;
CORAZONES RARANJAS;64;;;;;;;
CORAZONES AMAARILLOS;128;;;;;;;
CORAZONES VERDES;92;;;;;;;
;;;;;;;;
511.263;78.6;763;14.60;90.39;1.4860;16:07:04:249;;
512.004;81.0;741;14.97;91.33;N.a.;16:07:05:353;;
512.697;86.6;693;15.31;92.57;N.a.;16:07:05:896;;
513.359;90.6;662;15.52;93.50;N.a.;16:07:06:436;;
514.010;92.2;651;15.77;94.74;1.3400;16:07:06:983;;
514.658;92.6;648;15.92;95.67;1.2085;16:07:08:078;;
515.318;90.9;660;16.05;96.59;N.a.;16:07:08:629;;
516.005;87.3;687;16.15;97.51;N.a.;16:07:09:173;;
516.711;85.0;706;16.27;98.52;N.a.;16:07:09:720;;
517.441;82.2;730;16.33;98.90;1.2000;16:07:10:270;;
518.174;81.9;733;16.36;98.96;1.1935;16:07:11:377;;
518.891;83.7;717;16.29;98.26;N.a.;16:07:11:912;;
519.599;84.7;708;16.19;97.20;N.a.;16:07:13:037;;
520.278;88.4;679;16.04;95.86;N.a.;16:07:13:552;;
520.932;91.7;654;15.87;94.44;1.3600;16:07:14:099;;
521.570;94.0;638;15.75;93.00;1.5317;16:07:14:647;;
522.201;95.1;631;15.70;91.21;N.a.;16:07:15:197;;
522.836;94.5;635;15.76;89.41;N.a.;16:07:15:750;;
523.500;90.4;664;15.89;87.98;N.a.;16:07:16:840;;
524.221;83.2;721;16.05;87.00;1.6100;16:07:17:395;;
524.964;80.8;743;16.27;86.17;1.6918;16:07:17:932;;
525.720;79.4;756;16.59;85.29;N.a.;16:07:18:486;;
526.480;78.9;760;16.86;84.80;N.a.;16:07:19:576;;
527.208;82.4;728;17.02;84.59;N.a.;16:07:20:131;;
527.900;86.7;692;17.19;84.12;1.6300;16:07:20:669;;
528.551;92.2;651;17.39;83.51;1.5661;16:07:21:228;;
529.185;94.6;634;17.55;82.98;N.a.;16:07:21:768;;
529.811;95.8;626;17.63;82.51;N.a.;16:07:22:865;;
530.446;94.5;635;17.66;81.77;N.a.;16:07:23:418;;
531.105;91.0;659;17.63;81.12;1.6300;16:07:23:955;;
531.811;85.0;706;17.54;80.41;1.6965;16:07:24:502;;
532.561;80.0;750;17.38;79.47;N.a.;16:07:25:602;;
533.322;78.8;761;17.20;78.69;N.a.;16:07:26:149;;
534.090;78.1;768;16.81;77.93;N.a.;16:07:26:694;;
534.844;79.6;754;16.14;78.49;1.6600;16:07:27:788;;
535.582;81.3;738;15.36;81.10;1.6290;16:07:28:334;;
536.303;83.2;721;14.73;85.77;N.a.;16:07:28:882;;
536.989;87.5;686;14.28;90.56;N.a.;16:07:29:436;;
537.657;89.8;668;13.83;98.39;N.a.;16:07:29:978;;
538.303;92.9;646;13.61;95.14;1.6900;16:07:31:091;;
538.948;93.0;645;13.50;88.38;1.7426;16:07:31:619;;
539.612;90.4;664;13.43;81.69;N.a.;16:07:32:171;;
540.318;85.0;706;13.43;73.69;N.a.;16:07:33:834;;
541.097;77.0;779;13.44;69.06;N.a.;16:07:33:850;;
541.883;76.3;786;13.42;67.38;1.6800;16:07:34:363;;
542.680;75.3;797;13.40;67.99;1.6147;16:07:34:913;;
543.502;73.0;822;13.36;71.33;N.a.;16:07:36:000;;
544.317;73.6;815;13.33;75.74;N.a.;16:07:36:547;;
545.085;78.1;768;13.32;79.05;N.a.;16:07:37:650;;
545.798;84.2;713;13.33;83.46;1.8300;16:07:38:196;;
546.506;84.7;708;13.36;86.77;2.0363;16:07:39:843;;
547.212;85.0;706;13.39;90.08;N.a.;16:07:39:864;;
547.925;84.2;713;13.43;94.10;N.a.;16:07:40:379;;
548.614;87.1;689;13.45;96.43;N.a.;16:07:40:927;;
549.291;88.6;677;13.44;97.74;1.9300;16:07:42:024;;
549.960;89.7;669;13.42;99.45;1.8397;16:07:42:569;;
550.639;88.4;679;13.37;98.77;N.a.;16:07:43:117;;
551.343;85.2;704;13.30;97.47;N.a.;16:07:43:663;;
552.111;78.1;768;13.22;96.41;N.a.;16:07:44:213;;
552.899;76.1;788;13.08;95.18;1.7900;16:07:45:307;;
553.678;77.0;779;12.87;93.93;1.7412;16:07:45:854;;
554.431;79.7;753;12.60;92.68;N.a.;16:07:46:962;;
555.139;84.7;708;12.27;91.43;N.a.;16:07:47:522;;
555.816;88.6;677;11.72;89.76;N.a.;16:07:48:046;;
556.481;90.2;665;11.24;88.50;1.7100;16:07:48:593;;
557.141;90.9;660;10.59;86.97;1.6820;16:07:49:691;;
557.815;89.0;674;10.00;86.32;N.a.;16:07:50:234;;
558.545;82.2;730;9.53;86.70;N.a.;16:07:50:785;;
559.317;77.7;772;9.19;88.09;N.a.;16:07:51:329;;
560.091;77.5;774;9.02;89.80;1.7300;16:07:52:429;;
560.863;77.7;772;8.99;92.67;1.7604;16:07:52:981;;
561.599;81.5;736;9.12;94.85;N.a.;16:07:53:543;;
562.293;86.5;694;9.37;97.03;N.a.;16:07:54:618;;
562.969;88.8;676;9.89;99.94;N.a.;16:07:55:167;;
563.626;91.3;657;10.60;97.01;1.8200;16:07:55:712;;
564.284;91.2;658;11.27;94.16;1.8753;16:07:56:262;;
564.957;89.2;673;11.67;92.00;N.a.;16:07:57:357;;
565.673;83.8;716;11.79;90.84;N.a.;16:07:57:899;;
566.423;80.0;750;11.73;89.94;N.a.;16:07:58:449;;
567.176;79.7;753;11.57;89.84;1.8600;16:07:58:995;;
567.944;78.1;768;11.40;89.75;1.8443;16:08:00:089;;
568.718;77.5;774;11.13;89.62;N.a.;16:08:00:636;;
569.454;81.5;736;10.71;89.35;N.a.;16:08:01:731;;
570.153;85.8;699;10.29;88.77;N.a.;16:08:02:281;;
570.827;89.0;674;10.04;87.88;1.9200;16:08:02:828;;
571.493;90.1;666;9.99;87.03;1.9828;16:08:03:377;;
572.155;90.6;662;10.11;85.91;N.a.;16:08:03:930;;
572.829;89.0;674;10.16;85.09;N.a.;16:08:04:469;;
573.520;86.8;691;10.13;84.00;N.a.;16:08:05:564;;
574.231;84.4;711;10.06;83.20;2.0100;16:08:06:111;;
574.949;83.6;718;9.93;82.41;2.0362;16:08:06:665;;
575.663;84.0;714;9.82;82.03;N.a.;16:08:07:798;;
576.378;83.9;715;9.73;82.92;N.a.;16:08:08:310;;
577.033;91.6;655;9.61;84.30;N.a.;16:08:08:848;;
577.663;95.2;630;9.45;87.34;1.9800;16:08:09:395;;
578.293;95.2;630;9.18;92.96;1.9388;16:08:09:950;;
578.928;94.5;635;8.89;98.34;N.a.;16:08:11:041;;
579.562;94.6;634;8.19;91.58;N.a.;16:08:11:586;;
580.200;94.0;638;7.78;84.70;N.a.;16:08:12:133;;
580.859;91.0;659;7.85;83.28;1.9200;16:08:12:685;;
581.560;85.6;701;8.27;86.40;1.8989;16:08:13:230;;
582.298;81.3;738;8.79;91.33;N.a.;16:08:13:784;;
583.038;81.1;740;9.70;99.88;N.a.;16:08:15:422;;
583.780;80.9;742;10.82;91.31;N.a.;16:08:15:966;;
584.515;81.6;735;11.97;85.09;1.9400;16:08:16:515;;
585.205;87.0;690;13.17;80.18;1.9818;16:08:17:061;;
585.872;90.0;667;14.41;76.74;N.a.;16:08:17:644;;
586.534;90.6;662;16.03;74.45;N.a.;16:08:18:160;;
587.223;87.1;689;17.05;74.29;N.a.;16:08:18:707;;
587.947;82.9;724;17.97;74.92;1.9700;16:08:19:257;;
588.704;79.3;757;18.23;76.74;1.9414;16:08:20:346;;
589.445;81.0;741;18.58;80.10;N.a.;16:08:20:894;;
590.147;85.5;702;19.00;83.80;N.a.;16:08:21:447;;
590.815;89.8;668;19.31;89.74;N.a.;16:08:22:538;;
591.476;90.8;661;19.33;95.08;1.8600;16:08:23:085;;
592.143;90.0;667;19.21;98.84;1.7832;16:08:23:630;;
592.839;86.2;696;18.92;90.24;N.a.;16:08:24:178;;
593.559;83.3;720;18.15;79.96;N.a.;16:08:24:730;;
594.301;80.9;742;17.11;72.53;N.a.;16:08:25:824;;
595.037;81.5;736;15.36;70.32;1.8900;16:08:26:368;;
595.755;83.6;718;13.58;77.36;2.0009;16:08:26:918;;
596.466;84.4;711;12.24;93.03;N.a.;16:08:27:477;;
597.156;87.0;690;11.77;92.52;N.a.;16:08:28:562;;
597.830;89.0;674;11.84;75.04;N.a.;16:08:29:107;;
598.498;89.8;668;12.40;66.53;1.9000;16:08:29:657;;
599.176;88.5;678;12.78;65.84;1.8142;16:08:30:748;;
599.872;86.2;696;12.77;72.23;N.a.;16:08:31:297;;
600.579;84.9;707;12.63;79.97;N.a.;16:08:31:842;;
601.300;83.2;721;12.50;85.81;N.a.;16:08:32:398;;
602.000;85.7;700;12.17;93.60;1.8100;16:08:32:944;;
602.659;91.0;659;11.79;99.45;1.8139;16:08:34:598;;
603.290;95.1;631;11.32;94.85;N.a.;16:08:34:628;;
603.906;97.4;616;10.79;89.01;N.a.;16:08:35:127;;
604.525;96.9;619;10.53;86.09;N.a.;16:08:36:233;;
605.211;87.5;686;10.69;83.65;1.7900;16:08:36:259;;
605.983;77.7;772;11.04;82.55;1.7681;16:08:37:339;;
606.784;74.9;801;11.57;81.43;N.a.;16:08:37:865;;
607.578;75.6;794;12.06;80.36;N.a.;16:08:38:413;;
608.362;76.5;784;12.79;78.81;N.a.;16:08:39:509;;
609.122;78.9;760;13.34;77.66;1.8200;16:08:40:060;;
609.812;87.0;690;13.92;76.48;1.8680;16:08:40:612;;
610.462;92.3;650;14.83;74.76;N.a.;16:08:41:701;;
611.096;94.6;634;16.06;73.69;N.a.;16:08:42:243;;
611.746;92.3;650;16.82;75.33;N.a.;16:08:42:820;;
612.409;90.5;663;17.34;79.11;1.8800;16:08:43:339;;
613.085;88.8;676;17.61;84.82;1.8808;16:08:43:895;;
613.785;85.7;700;17.61;89.68;N.a.;16:08:44:981;;
614.516;82.1;731;17.57;94.49;N.a.;16:08:45:553;;
615.254;81.3;738;17.50;99.13;N.a.;16:08:46:095;;
615.960;85.0;706;17.43;94.34;1.8800;16:08:46:624;;
616.620;90.9;660;17.30;88.84;1.8744;16:08:47:720;;
617.261;93.6;641;17.15;85.67;N.a.;16:08:48:266;;
617.924;90.5;663;17.02;84.82;N.a.;16:08:48:814;;
618.617;86.6;693;16.85;85.74;N.a.;16:08:49:362;;
619.366;80.1;749;16.67;87.52;1.8800;16:08:50:459;;
620.147;76.8;781;16.35;89.30;1.8721;16:08:51:560;;
620.932;76.4;785;15.69;91.68;N.a.;16:08:52:099;;
621.672;81.1;740;15.03;93.46;N.a.;16:08:52:648;;
622.366;86.5;694;13.16;97.31;N.a.;16:08:53:198;;
623.054;87.2;688;12.09;98.85;1.8300;16:08:53:743;;
623.768;84.0;714;11.45;99.23;1.7817;16:08:54:292;;
624.505;81.4;737;11.04;98.92;N.a.;16:08:55:953;;
625.273;78.1;768;10.93;98.60;N.a.;16:08:55:979;;
626.067;75.6;794;11.24;98.17;N.a.;16:08:56:479;;
626.842;77.4;775;12.12;97.74;1.8600;16:08:57:575;;
627.596;79.6;754;13.13;97.43;1.9350;16:08:58:126;;
628.343;80.3;747;14.26;97.17;N.a.;16:08:58:674;;
629.054;84.4;711;15.39;96.97;N.a.;16:08:59:769;;
629.715;90.8;661;16.43;96.85;N.a.;16:09:00:311;;
630.355;93.8;640;17.36;97.03;2.0300;16:09:00:861;;
630.998;93.3;643;17.79;98.05;2.1282;16:09:01:409;;
631.679;88.1;681;18.65;99.85;N.a.;16:09:02:503;;
632.416;81.4;737;19.34;97.69;N.a.;16:09:03:624;;
633.204;76.1;788;19.98;94.45;N.a.;16:09:03:642;;
634.009;74.5;805;20.73;88.51;1.9300;16:09:04:695;;
634.802;75.7;793;21.20;83.60;1.7125;16:09:05:245;;
635.534;82.0;732;21.44;80.58;N.a.;16:09:05:800;;
636.210;88.8;676;21.61;77.50;N.a.;16:09:06:908;;
636.855;93.0;645;21.68;74.41;N.a.;16:09:07:429;;
637.517;90.6;662;21.62;69.83;1.5100;16:09:07:978;;
638.267;80.0;750;21.56;67.52;1.2906;16:09:09:083;;
639.060;75.7;793;21.45;65.87;N.a.;16:09:09:632;;
639.873;73.8;813;21.29;66.14;N.a.;16:09:10:166;;
640.668;75.5;795;21.12;68.22;N.a.;16:09:11:272;;
641.402;81.7;734;20.94;71.89;1.3300;16:09:11:808;;
642.092;87.0;690;20.80;76.02;1.3623;16:09:12:356;;
642.759;90.0;667;20.78;82.22;N.a.;16:09:12:908;;
643.425;90.1;666;20.85;85.33;N.a.;16:09:13:999;;
644.132;84.9;707;21.03;89.46;N.a.;16:09:14:546;;
644.852;83.3;720;21.38;95.07;1.3600;16:09:15:094;;
645.587;81.6;735;21.71;99.79;1.3600;16:09:15:641;;
646.330;80.8;743;21.81;97.98;N.a.;16:09:16:738;;
647.037;84.9;707;21.84;97.15;N.a.;16:09:17:282;;
647.704;90.0;667;21.84;96.79;N.a.;16:09:17:830;;
648.349;93.0;645;21.75;96.59;1.4400;16:09:18:926;;
648.987;94.0;638;21.56;96.40;1.5122;16:09:19:478;;
649.634;92.7;647;21.16;96.15;N.a.;16:09:20:023;;
650.324;87.0;690;20.74;95.95;N.a.;16:09:21:122;;
651.136;73.9;812;19.78;95.53;N.a.;16:09:21:161;;
651.971;71.9;835;18.77;94.95;1.5900;16:09:22:243;;
652.795;72.8;824;18.07;94.39;1.6645;16:09:22:758;;
653.589;75.6;794;16.97;93.12;N.a.;16:09:23:855;;
654.360;77.8;771;16.65;92.51;N.a.;16:09:24:406;;
655.096;81.5;736;16.56;92.05;N.a.;16:09:24:948;;
655.774;88.5;678;16.60;91.59;1.4900;16:09:26:047;;
656.419;93.0;645;16.87;90.97;1.3171;16:09:26:591;;
657.052;94.8;633;17.22;90.57;N.a.;16:09:27:143;;
657.685;94.8;633;17.62;90.24;N.a.;16:09:27:690;;
658.345;90.9;660;17.91;90.45;N.a.;16:09:28:256;;
659.078;81.9;733;18.34;91.09;1.3000;16:09:29:328;;
659.877;75.1;799;18.76;92.39;1.2848;16:09:29:888;;
660.686;74.2;809;19.15;94.32;N.a.;16:09:30:422;;
661.499;73.8;813;19.55;96.79;N.a.;16:09:31:522;;
662.276;77.2;777;19.95;99.44;N.a.;16:09:32:065;;
663.034;79.2;758;20.20;98.56;1.4100;16:09:33:715;;
663.743;84.6;709;20.38;96.56;1.5207;16:09:33:752;;
664.399;91.5;656;20.49;93.88;N.a.;16:09:34:258;;
665.034;94.5;635;20.48;91.88;N.a.;16:09:34:804;;
665.668;94.6;634;20.40;89.87;N.a.;16:09:35:353;;
666.311;93.3;643;20.24;87.97;1.3000;16:09:36:445;;
666.992;88.1;681;20.05;86.37;1.0771;16:09:37:000;;
667.740;80.2;748;19.86;85.06;N.a.;16:09:37:540;;
668.558;73.3;818;19.65;84.06;N.a.;16:09:38:090;;
669.412;70.3;854;19.60;83.84;N.a.;16:09:39:188;;
670.253;71.3;841;19.61;83.61;1.0700;16:09:40:293;;
671.059;74.4;806;19.61;82.50;1.0663;16:09:40:827;;
671.773;84.0;714;19.77;81.85;N.a.;16:09:41:379;;
672.446;89.2;673;20.55;80.31;N.a.;16:09:43:022;;
673.102;91.5;656;20.89;79.76;N.a.;16:09:43:056;;
673.761;91.0;659;21.23;79.21;1.1600;16:09:43:571;;
674.449;87.2;688;21.58;78.66;1.2625;16:09:44:110;;
675.199;80.0;750;21.94;78.11;N.a.;16:09:45:757;;
676.000;74.9;801;22.60;77.18;N.a.;16:09:45:787;;
676.783;76.6;783;23.31;76.24;N.a.;16:09:46:306;;
677.572;76.0;789;23.75;75.69;1.1200;16:09:47:424;;
678.350;77.1;778;24.32;74.98;0.9868;16:09:47:942;;
679.053;85.3;703;24.68;74.53;N.a.;16:09:48:491;;
679.715;90.6;662;25.08;74.03;N.a.;16:09:49:037;;
680.362;92.7;647;25.32;73.73;N.a.;16:09:50:149;;
681.016;91.7;654;25.56;73.43;0.9900;16:09:50:679;;
681.721;85.1;705;25.73;73.21;0.9879;16:09:51:227;;
682.541;73.2;820;25.66;73.17;N.a.;16:09:52:327;;
683.378;71.7;837;25.50;73.17;N.a.;16:09:52:873;;
684.213;71.9;835;25.10;73.17;N.a.;16:09:53:969;;
685.041;72.5;828;24.78;73.17;1.0000;16:09:55:069;;
685.830;76.0;789;23.92;73.17;1.0165;16:09:55:099;;
686.599;78.0;769;23.02;73.17;N.a.;16:09:56:159;;
687.284;87.6;685;22.26;73.17;N.a.;16:09:56:706;;
687.936;92.0;652;21.69;73.17;N.a.;16:09:57:253;;
688.576;93.8;640;21.33;73.01;1.0000;16:09:57:796;;
689.233;91.3;657;21.04;72.21;0.9900;16:09:58:345;;
689.940;84.9;707;20.82;71.02;N.a.;16:09:59:444;;
690.704;78.5;764;20.63;69.64;N.a.;16:09:59:989;;
691.499;75.5;795;20.47;68.15;N.a.;16:10:00:542;;
692.300;74.9;801;20.36;66.23;1.0500;16:10:01:633;;
693.099;75.1;799;20.32;64.32;1.0919;16:10:02:177;;
693.874;77.4;775;20.09;62.05;N.a.;16:10:03:276;;
694.627;79.7;753;19.89;59.38;N.a.;16:10:03:828;;
695.330;85.3;703;19.66;55.74;N.a.;16:10:04:371;;
695.959;95.4;629;19.58;52.78;1.0900;16:10:04:919;;
696.586;95.7;627;19.62;49.01;1.0844;16:10:06:010;;
697.204;97.1;618;19.67;47.27;N.a.;16:10:06:556;;
697.813;98.5;609;19.75;46.61;N.a.;16:10:07:104;;
698.408;100.8;595;19.64;48.12;N.a.;16:10:07:655;;
699.002;101.0;594;19.35;51.08;1.0200;16:10:08:210;;
699.609;98.8;607;18.82;58.45;N.a.;16:10:08:746;;
700.233;96.2;624;18.54;66.64;N.a.;16:10:09:326;;
700.870;94.2;637;18.15;78.33;N.a.;16:10:09:844;;
701.524;91.7;654;17.38;92.44;N.a.;16:10:12:049;;
702.176;92.0;652;16.06;88.89;0.9485;16:10:13:147;;
702.823;92.7;647;14.57;72.20;0.9200;16:10:13:173;;
703.467;93.2;644;12.34;57.30;N.a.;16:10:13:173;;
704.109;93.5;642;11.71;57.63;N.a.;16:10:13:674;;
704.744;94.5;635;11.67;62.01;N.a.;16:10:13:687;;
705.379;94.5;635;11.99;70.31;0.8976;16:10:14:222;;
706.014;94.5;635;12.66;82.94;0.8900;16:10:15:335;;
706.650;94.3;636;13.08;91.97;N.a.;16:10:15:873;;
707.275;96.0;625;13.16;95.37;N.a.;16:10:16:411;;
707.908;94.8;633;12.97;96.55;N.a.;16:10:16:963;;
708.540;94.9;632;12.44;93.20;0.8748;16:10:18:056;;
709.194;91.7;654;11.43;86.70;0.8600;16:10:18:065;;
709.867;89.2;673;9.53;77.90;N.a.;16:10:18:602;;
710.564;86.1;697;8.12;73.38;N.a.;16:10:19:701;;
711.244;88.2;680;6.59;70.68;N.a.;16:10:20:243;;
711.918;89.0;674;5.68;69.70;0.8594;16:10:20:792;;
712.584;90.1;666;4.95;69.57;0.8400;16:10:21:339;;
713.273;87.1;689;5.13;72.61;N.a.;16:10:21:888;;
713.992;83.4;719;6.12;78.31;N.a.;16:10:22:438;;
714.673;88.1;681;7.75;85.78;N.a.;16:10:24:081;;
715.333;90.9;660;9.63;92.25;0.8184;16:10:24:111;;
715.969;94.3;636;10.44;95.22;0.8600;16:10:24:623;;
716.568;100.2;599;10.46;97.61;N.a.;16:10:25:171;;
717.170;99.7;602;9.93;97.95;N.a.;16:10:26:268;;
717.755;102.6;585;9.24;93.71;N.a.;16:10:26:294;;
718.339;102.7;584;8.18;88.02;0.8868;16:10:26:821;;
718.922;102.9;583;6.45;81.68;0.9200;16:10:27:934;;
719.516;101.0;594;5.39;82.91;N.a.;16:10:27:953;;
720.105;101.9;589;5.34;91.32;N.a.;16:10:29:551;;
720.687;103.1;582;6.15;97.52;N.a.;16:10:29:572;;
721.268;103.3;581;7.05;89.26;0.9392;16:10:30:104;;
721.864;100.7;596;8.54;81.32;0.9800;16:10:30:669;;
722.524;90.9;660;10.18;78.26;N.a.;16:10:31:193;;
723.289;78.4;765;11.28;78.26;N.a.;16:10:31:741;;
724.105;73.5;816;13.12;78.26;N.a.;16:10:32:836;;
724.918;73.8;813;14.18;78.26;1.0305;16:10:33:391;;
725.661;80.8;743;14.59;78.26;1.0600;16:10:33:941;;
726.346;87.6;685;14.99;83.95;N.a.;16:10:35:574;;
727.026;88.2;680;15.71;94.33;N.a.;16:10:35:597;;
727.728;85.5;702;16.34;96.47;N.a.;16:10:36:120;;
728.442;84.0;714;17.55;79.13;1.0776;16:10:37:216;;
729.199;79.3;757;19.07;57.24;0.9700;16:10:37:777;;
729.984;76.4;785;19.95;45.46;N.a.;16:10:38:311;;
730.720;81.5;736;20.63;37.01;N.a.;16:10:39:410;;
731.423;85.3;703;21.59;25.53;N.a.;16:10:39:956;;
732.158;81.6;735;22.39;16.43;0.8661;16:10:40:501;;
732.885;82.5;727;23.85;1.06;0.8500;16:10:41:052;;
733.627;80.9;742;24.81;0.00;N.a.;16:10:42:143;;
734.337;84.5;710;25.39;0.00;N.a.;16:10:42:690;;
734.995;91.2;658;25.59;0.00;N.a.;16:10:43:240;;
735.653;91.2;658;25.41;7.99;0.8315;16:10:43:787;;
736.339;87.5;686;24.94;23.06;0.8200;16:10:44:905;;
737.075;81.5;736;24.39;38.10;N.a.;16:10:45:428;;
737.837;78.7;762;23.75;53.13;N.a.;16:10:45:975;;
738.637;75.0;800;22.94;68.17;N.a.;16:10:47:618;;
739.414;77.2;777;22.01;82.61;0.8056;16:10:48:170;;
740.124;84.5;710;21.15;92.29;0.8100;16:10:48:206;;
740.815;86.8;691;20.01;99.53;N.a.;16:10:49:262;;
741.522;84.9;707;18.43;94.01;N.a.;16:10:49:808;;
742.261;81.2;739;16.13;93.69;N.a.;16:10:50:356;;
743.042;76.8;781;11.66;90.42;0.8214;16:10:51:454;;
743.796;79.6;754;7.51;79.89;0.7500;16:10:52:003;;
744.509;84.2;713;5.53;68.27;N.a.;16:10:52:549;;
745.246;81.4;737;5.23;49.70;N.a.;16:10:53:093;;
745.995;80.1;749;5.45;47.43;N.a.;16:10:54:189;;
746.757;78.7;762;5.90;54.36;0.6725;16:10:54:735;;
747.478;83.2;721;6.49;75.52;0.8100;16:10:55:287;;
748.144;90.1;666;7.04;97.59;N.a.;16:10:56:407;;
748.821;88.6;677;7.52;80.34;N.a.;16:10:56:925;;
749.534;84.2;713;7.90;61.59;N.a.;16:10:57:474;;
750.292;79.2;758;8.07;51.66;0.9611;16:10:58:568;;
751.082;75.9;790;8.00;50.00;0.8900;16:10:59:663;;
751.846;78.5;764;7.83;50.00;N.a.;16:11:00:229;;
752.566;83.3;720;7.77;49.36;N.a.;16:11:01:306;;
753.297;82.1;731;7.73;48.38;N.a.;16:11:01:328;;
754.048;79.9;751;7.66;47.23;0.8124;16:11:01:862;;
754.809;78.8;761;7.57;45.37;0.7900;16:11:02:403;;
755.533;82.9;724;7.47;43.11;N.a.;16:11:03:499;;
756.220;87.3;687;7.28;41.42;N.a.;16:11:04:042;;
756.904;87.7;684;6.97;45.22;N.a.;16:11:04:604;;
757.630;82.6;726;6.78;54.35;0.7769;16:11:05:685;;
758.385;79.5;755;6.40;72.85;0.7300;16:11:06:238;;
759.194;74.2;809;6.00;92.41;N.a.;16:11:06:784;;
760.028;71.9;834;5.50;76.64;N.a.;16:11:07:886;;
760.824;75.4;796;5.69;65.45;N.a.;16:11:08:427;;
761.542;83.6;718;6.12;64.50;0.6974;16:11:08:974;;
762.265;83.0;723;6.47;72.16;0.7200;16:11:10:065;;
762.981;83.8;716;6.38;80.56;N.a.;16:11:10:623;;
763.690;84.6;709;5.74;86.36;N.a.;16:11:11:707;;
764.334;93.2;644;4.17;79.79;N.a.;16:11:12:809;;
764.947;97.9;613;4.32;73.53;0.7455;16:11:12:842;;
765.552;99.2;605;5.64;68.76;0.8000;16:11:13:353;;
766.336;76.5;784;8.09;68.42;N.a.;16:11:14:446;;
767.131;75.5;795;8.88;76.85;N.a.;16:11:14:991;;
767.978;70.8;847;9.12;95.02;N.a.;16:11:15:539;;
768.847;69.0;869;8.48;80.43;0.8487;16:11:16:092;;
769.694;70.8;847;6.67;60.08;0.7900;16:11:18:284;;
770.489;75.5;795;5.66;67.82;N.a.;16:11:18:313;;
771.196;84.9;707;5.91;89.14;N.a.;16:11:18:824;;
771.857;90.8;661;6.66;90.19;N.a.;16:11:19:371;;
772.520;90.5;663;7.69;78.19;0.7325;16:11:19:922;;
773.197;88.6;677;8.79;76.19;0.7300;16:11:20:472;;
773.921;82.9;724;10.01;78.76;N.a.;16:11:21:564;;
774.708;76.2;787;10.37;92.26;N.a.;16:11:22:109;;
775.478;77.9;770;9.91;95.36;N.a.;16:11:22:666;;
776.234;79.4;756;9.30;80.82;0.7319;16:11:23:752;;
777.040;74.4;806;7.75;67.51;0.7900;16:11:24:304;;
777.854;73.7;814;6.11;75.92;N.a.;16:11:25:418;;
778.676;73.0;822;5.65;94.51;N.a.;16:11:25:947;;
779.438;78.7;762;5.89;73.37;N.a.;16:11:27:040;;
780.225;76.2;787;6.39;64.62;0.8401;16:11:27:583;;
781.016;75.9;791;7.15;71.19;0.8700;16:11:28:142;;
781.863;70.8;847;7.90;83.40;N.a.;16:11:29:254;;
782.658;75.5;795;8.32;93.07;N.a.;16:11:29:776;;
783.426;78.1;768;8.58;93.65;N.a.;16:11:30:872;;
784.227;74.9;801;8.58;80.13;0.8984;16:11:32:520;;
785.063;71.8;836;8.65;77.26;1.0700;16:11:32:560;;
785.908;71.0;845;8.73;81.63;N.a.;16:11:33:058;;
786.696;76.1;788;9.02;90.21;N.a.;16:11:33:607;;
787.440;80.6;744;9.72;98.79;N.a.;16:11:34:706;;
788.208;78.1;768;10.57;94.05;1.2476;16:11:35:249;;
789.014;74.4;806;11.17;90.48;1.1000;16:11:36:346;;
789.852;71.6;838;11.42;90.48;N.a.;16:11:36:891;;
790.658;74.4;806;11.57;90.48;N.a.;16:11:37:990;;
791.477;73.3;819;11.67;94.13;N.a.;16:11:39:083;;
792.308;72.2;831;11.85;97.15;0.9523;16:11:39:632;;
793.134;72.6;826;12.04;87.98;0.8300;16:11:40:183;;
793.914;76.9;780;12.29;77.22;N.a.;16:11:40:723;;
794.656;80.9;742;12.60;67.02;N.a.;16:11:41:818;;
795.421;78.4;765;12.95;54.64;N.a.;16:11:42:365;;
796.205;76.5;784;12.90;45.38;0.7194;16:11:43:464;;
797.029;72.8;824;12.07;48.93;0.7600;16:11:44:008;;
797.819;75.9;790;10.98;60.69;N.a.;16:11:45:129;;
798.558;81.2;739;8.92;86.54;N.a.;16:11:45:651;;
