Device: samsung SM-G970U1; eSense app version: 4.5.91; android version: 10;
DESCRIPTION;VALUE
RECORDING NAME;F3-skin;;;;
DATE (HH:MM:SS);15.06.20 15:59:57;;;;
TIME (HH:MM:SS);00:27:29;;;;
MAXIMUM;11.39 µS;;;;
MINIMUM;2.39 µS;;;;
DIFFERENCE MIN/MAX;9 µS;;;;
AVERAGE OF SESSION;5.97 µS;;;;
TIME INCREASE (HH:MM:SS);00:07:36;;;;
TIME STEADY (HH:MM:SS);00:01:31;;;;
TIME DECREASE (HH:MM:SS);00:18:21;;;;
;;;;;
TOTAL SCR;108;;;;
% of SCR OF SESSION;28.9%;;;;
Red hands;6;;;;
Orange hands;72;;;;
Yellow hands;169;;;;
Green hands;83;;;;
0-5 SCR/MIN (HH:MM:SS);00:20:17;;;;
6-9 SCR/MIN (HH:MM:SS);00:06:54;;;;
10-15 SCR/MIN (HH:MM:SS);00:00:20;;;;
>16 SCR/MIN (HH:MM:SS);00:00:00;;;;
STARS;0;;;;
STARS WITH RIBBON;0;;;;
;;;;;
WHAT IS YOUR POSITION?;SITTING ON A CHAIR;;;;
ELECTRODE TYPE:;VELCRO ELECTRODES;;;;
814.6;6.31;16:13:32:363;0;7;
814.8;6.32;16:13:32:563;0;7;
815.0;6.32;16:13:32:763;0;7;
815.2;6.32;16:13:32:963;0;7;
815.4;6.32;16:13:33:163;0;7;
815.6;6.32;16:13:33:363;0;7;
815.8;6.31;16:13:33:563;0;7;
816.0;6.30;16:13:33:763;0;7;
816.2;6.29;16:13:33:963;0;7;
816.4;6.29;16:13:34:163;0;7;
816.6;6.29;16:13:34:363;0;7;
816.8;6.28;16:13:34:563;0;7;
817.0;6.27;16:13:34:763;0;7;
817.2;6.25;16:13:34:963;0;7;
817.4;6.25;16:13:35:163;0;7;
817.6;6.25;16:13:35:363;0;7;
817.8;6.24;16:13:35:563;0;7;
818.0;6.22;16:13:35:763;0;7;
818.2;6.22;16:13:35:963;0;7;
818.4;6.22;16:13:36:163;0;6;
818.6;6.23;16:13:36:363;0;6;
818.8;6.24;16:13:36:563;0;6;
819.0;6.25;16:13:36:763;0;6;
819.2;6.27;16:13:36:963;0;6;
819.4;6.28;16:13:37:163;0;6;
819.6;6.29;16:13:37:363;0;6;
819.8;6.29;16:13:37:563;0;6;
820.0;6.29;16:13:37:763;0;6;
820.2;6.29;16:13:37:963;0;6;
820.4;6.29;16:13:38:163;0;6;
820.6;6.28;16:13:38:363;0;6;
820.8;6.26;16:13:38:563;0;6;
821.0;6.26;16:13:38:763;0;6;
821.2;6.25;16:13:38:963;0;6;
821.4;6.24;16:13:39:163;0;6;
821.6;6.22;16:13:39:363;0;6;
821.8;6.21;16:13:39:563;0;6;
822.0;6.21;16:13:39:763;0;6;
822.2;6.21;16:13:39:963;0;6;
822.4;6.20;16:13:40:163;0;6;
822.6;6.19;16:13:40:363;0;6;
822.8;6.19;16:13:40:563;0;6;
823.0;6.20;16:13:40:763;0;6;
823.2;6.21;16:13:40:963;0;6;
823.4;6.22;16:13:41:163;0;6;
823.6;6.24;16:13:41:363;0;6;
823.8;6.27;16:13:41:563;0;6;
824.0;6.29;16:13:41:763;0;6;
824.2;6.29;16:13:41:963;0;6;
824.4;6.29;16:13:42:163;0;6;
824.6;6.29;16:13:42:363;0;6;
824.8;6.29;16:13:42:563;0;6;
825.0;6.29;16:13:42:763;0;5;
825.2;6.28;16:13:42:963;0;5;
825.4;6.28;16:13:43:163;0;4;
825.6;6.28;16:13:43:363;0;4;
825.8;6.26;16:13:43:563;0;4;
826.0;6.27;16:13:43:763;0;4;
826.2;6.28;16:13:43:963;0;4;
826.4;6.30;16:13:44:163;0;4;
826.6;6.34;16:13:44:363;0;4;
826.8;6.34;16:13:44:563;0;4;
827.0;6.38;16:13:44:763;0;4;
827.2;6.42;16:13:44:963;0;4;
827.4;6.45;16:13:45:163;0;4;
827.6;6.47;16:13:45:363;0;4;
827.8;6.47;16:13:45:563;0;4;
828.0;6.48;16:13:45:763;0;4;
828.2;6.48;16:13:45:963;0;4;
828.4;6.47;16:13:46:163;0;3;
828.6;6.46;16:13:46:363;0;3;
828.8;6.44;16:13:46:563;0;3;
829.0;6.44;16:13:46:763;0;3;
829.2;6.42;16:13:46:963;0;3;
829.4;6.40;16:13:47:163;0;3;
829.6;6.37;16:13:47:363;0;3;
829.8;6.36;16:13:47:563;0;3;
830.0;6.33;16:13:47:763;0;3;
830.2;6.33;16:13:47:963;0;3;
830.4;6.32;16:13:48:163;0;3;
830.6;6.30;16:13:48:363;0;3;
830.8;6.28;16:13:48:563;0;3;
831.0;6.26;16:13:48:763;0;3;
831.2;6.26;16:13:48:963;0;3;
831.4;6.24;16:13:49:163;0;3;
831.6;6.23;16:13:49:363;0;3;
831.8;6.21;16:13:49:563;0;3;
832.0;6.20;16:13:49:763;0;3;
832.2;6.19;16:13:49:963;0;3;
832.4;6.19;16:13:50:163;0;3;
832.6;6.17;16:13:50:363;0;3;
832.8;6.16;16:13:50:563;0;3;
833.0;6.15;16:13:50:763;0;3;
833.2;6.14;16:13:50:963;0;3;
833.4;6.14;16:13:51:163;0;3;
833.6;6.13;16:13:51:363;0;3;
833.8;6.13;16:13:51:563;0;3;
834.0;6.12;16:13:51:763;0;3;
834.2;6.12;16:13:51:963;0;3;
834.4;6.12;16:13:52:163;0;3;
834.6;6.12;16:13:52:363;0;3;
834.8;6.12;16:13:52:563;0;3;
835.0;6.11;16:13:52:763;0;3;
835.2;6.11;16:13:52:963;0;3;
835.4;6.10;16:13:53:163;0;3;
835.6;6.10;16:13:53:363;0;3;
835.8;6.10;16:13:53:563;0;3;
836.0;6.09;16:13:53:763;0;3;
836.2;6.08;16:13:53:963;0;3;
836.4;6.07;16:13:54:163;0;3;
836.6;6.07;16:13:54:363;0;3;
836.8;6.06;16:13:54:563;0;3;
837.0;6.06;16:13:54:763;0;3;
837.2;6.05;16:13:54:963;0;3;
837.4;6.05;16:13:55:163;0;3;
837.6;6.04;16:13:55:363;0;3;
837.8;6.03;16:13:55:563;0;3;
838.0;6.03;16:13:55:763;0;3;
838.2;6.03;16:13:55:963;0;3;
838.4;6.03;16:13:56:163;0;3;
838.6;6.04;16:13:56:363;0;3;
838.8;6.06;16:13:56:563;0;3;
839.0;6.10;16:13:56:763;0;3;
839.2;6.10;16:13:56:963;0;3;
839.4;6.12;16:13:57:163;0;3;
839.6;6.15;16:13:57:363;0;3;
839.8;6.18;16:13:57:563;0;3;
840.0;6.20;16:13:57:763;0;2;
840.2;6.23;16:13:57:963;0;2;
840.4;6.23;16:13:58:163;0;2;
840.6;6.23;16:13:58:363;0;2;
840.8;6.24;16:13:58:563;0;2;
841.0;6.24;16:13:58:763;0;2;
841.2;6.24;16:13:58:963;0;2;
841.4;6.24;16:13:59:163;0;2;
841.6;6.24;16:13:59:363;0;2;
841.8;6.25;16:13:59:563;0;2;
842.0;6.25;16:13:59:763;0;2;
842.2;6.25;16:13:59:963;0;2;
842.4;6.25;16:14:00:163;0;2;
842.6;6.24;16:14:00:363;0;2;
842.8;6.24;16:14:00:563;0;2;
843.0;6.24;16:14:00:763;0;2;
843.2;6.22;16:14:00:963;0;2;
843.4;6.21;16:14:01:163;0;2;
843.6;6.20;16:14:01:363;1;2;
843.8;6.20;16:14:01:563;1;2;
844.0;6.18;16:14:01:763;1;2;
844.2;6.17;16:14:01:963;1;2;
844.4;6.15;16:14:02:163;1;2;
844.6;6.13;16:14:02:363;1;3;
844.8;6.13;16:14:02:563;1;3;
845.0;6.13;16:14:02:763;1;3;
845.2;6.12;16:14:02:963;1;3;
845.4;6.11;16:14:03:163;1;3;
845.6;6.10;16:14:03:363;1;3;
845.8;6.10;16:14:03:563;1;3;
846.0;6.10;16:14:03:763;1;4;
846.2;6.10;16:14:03:963;1;4;
846.4;6.09;16:14:04:163;1;4;
846.6;6.09;16:14:04:363;1;4;
846.8;6.08;16:14:04:563;1;4;
847.0;6.08;16:14:04:763;1;4;
847.2;6.08;16:14:04:963;1;4;
847.4;6.07;16:14:05:163;1;4;
847.6;6.06;16:14:05:363;0;4;
847.8;6.05;16:14:05:563;0;4;
848.0;6.05;16:14:05:763;0;4;
848.2;6.05;16:14:05:963;0;4;
848.4;6.04;16:14:06:163;0;4;
848.6;6.04;16:14:06:363;0;4;
848.8;6.03;16:14:06:563;0;4;
849.0;6.03;16:14:06:763;0;4;
849.2;6.04;16:14:06:963;0;4;
849.4;6.05;16:14:07:163;0;4;
849.6;6.06;16:14:07:363;0;4;
849.8;6.08;16:14:07:563;0;4;
850.0;6.11;16:14:07:763;0;4;
850.2;6.14;16:14:07:963;0;4;
850.4;6.15;16:14:08:163;0;4;
850.6;6.16;16:14:08:363;0;4;
850.8;6.17;16:14:08:563;0;4;
851.0;6.18;16:14:08:763;0;4;
851.2;6.18;16:14:08:963;0;4;
851.4;6.17;16:14:09:163;0;4;
851.6;6.17;16:14:09:363;0;4;
851.8;6.17;16:14:09:563;0;4;
852.0;6.17;16:14:09:763;0;4;
852.2;6.15;16:14:09:963;0;4;
852.4;6.14;16:14:10:163;0;4;
852.6;6.14;16:14:10:363;0;4;
852.8;6.13;16:14:10:563;0;4;
853.0;6.12;16:14:10:763;0;4;
853.2;6.11;16:14:10:963;0;4;
853.4;6.09;16:14:11:163;0;4;
853.6;6.08;16:14:11:363;0;4;
853.8;6.07;16:14:11:563;0;4;
854.0;6.06;16:14:11:763;0;4;
854.2;6.05;16:14:11:963;0;4;
854.4;6.04;16:14:12:163;0;4;
854.6;6.04;16:14:12:363;0;3;
854.8;6.03;16:14:12:563;0;3;
855.0;6.02;16:14:12:763;0;3;
855.2;6.02;16:14:12:963;0;3;
855.4;6.02;16:14:13:163;0;3;
855.6;6.03;16:14:13:363;0;3;
855.8;6.03;16:14:13:563;0;3;
856.0;6.03;16:14:13:763;0;3;
856.2;6.04;16:14:13:963;0;3;
856.4;6.04;16:14:14:163;0;3;
856.6;6.04;16:14:14:363;0;3;
856.8;6.04;16:14:14:563;0;3;
857.0;6.04;16:14:14:763;0;3;
857.2;6.04;16:14:14:963;0;3;
857.4;6.04;16:14:15:163;0;3;
857.6;6.03;16:14:15:363;0;3;
857.8;6.03;16:14:15:563;0;3;
858.0;6.02;16:14:15:763;0;3;
858.2;6.01;16:14:15:963;0;3;
858.4;6.01;16:14:16:163;0;3;
858.6;6.01;16:14:16:363;0;3;
858.8;6.00;16:14:16:563;0;3;
859.0;6.00;16:14:16:763;0;3;
859.2;5.99;16:14:16:963;0;3;
859.4;5.99;16:14:17:163;0;3;
859.6;5.98;16:14:17:363;0;3;
859.8;5.97;16:14:17:563;0;3;
860.0;5.97;16:14:17:763;0;2;
860.2;5.96;16:14:17:963;0;2;
860.4;5.96;16:14:18:163;0;2;
860.6;5.96;16:14:18:363;0;2;
860.8;5.96;16:14:18:563;0;2;
861.0;5.95;16:14:18:763;0;2;
861.2;5.94;16:14:18:963;0;2;
861.4;5.94;16:14:19:163;0;2;
861.6;5.93;16:14:19:363;0;2;
861.8;5.93;16:14:19:563;0;2;
862.0;5.93;16:14:19:763;0;2;
862.2;5.93;16:14:19:963;0;2;
862.4;5.95;16:14:20:163;0;2;
862.6;5.99;16:14:20:363;0;2;
862.8;6.05;16:14:20:563;0;2;
863.0;6.09;16:14:20:763;0;2;
863.2;6.12;16:14:20:963;0;2;
863.4;6.17;16:14:21:163;0;2;
863.6;6.22;16:14:21:363;0;2;
863.8;6.27;16:14:21:563;0;2;
864.0;6.28;16:14:21:763;0;2;
864.2;6.30;16:14:21:963;0;2;
864.4;6.33;16:14:22:163;0;2;
864.6;6.33;16:14:22:363;0;2;
864.8;6.33;16:14:22:563;0;2;
865.0;6.31;16:14:22:763;0;2;
865.2;6.31;16:14:22:963;0;2;
865.4;6.29;16:14:23:163;0;2;
865.6;6.28;16:14:23:363;0;2;
865.8;6.25;16:14:23:563;0;2;
866.0;6.24;16:14:23:763;0;2;
866.2;6.23;16:14:23:963;0;2;
866.4;6.21;16:14:24:163;0;2;
866.6;6.19;16:14:24:363;0;2;
866.8;6.17;16:14:24:563;0;2;
867.0;6.14;16:14:24:763;0;2;
867.2;6.13;16:14:24:963;0;2;
867.4;6.12;16:14:25:163;0;2;
867.6;6.11;16:14:25:363;0;2;
867.8;6.08;16:14:25:563;0;2;
868.0;6.07;16:14:25:763;0;2;
868.2;6.05;16:14:25:963;0;2;
868.4;6.04;16:14:26:163;0;2;
868.6;6.04;16:14:26:363;0;2;
868.8;6.03;16:14:26:563;0;2;
869.0;6.01;16:14:26:763;0;2;
869.2;6.00;16:14:26:963;0;2;
869.4;6.00;16:14:27:163;0;2;
869.6;5.99;16:14:27:363;0;2;
869.8;5.99;16:14:27:563;0;2;
870.0;5.98;16:14:27:763;0;2;
870.2;5.99;16:14:27:963;0;2;
870.4;6.00;16:14:28:163;0;2;
870.6;6.00;16:14:28:363;0;2;
870.8;6.00;16:14:28:563;0;2;
871.0;6.01;16:14:28:763;0;2;
871.2;6.02;16:14:28:963;0;2;
871.4;6.03;16:14:29:163;0;2;
871.6;6.03;16:14:29:363;0;2;
871.8;6.03;16:14:29:563;0;2;
872.0;6.03;16:14:29:763;0;2;
872.2;6.02;16:14:29:963;0;2;
872.4;6.02;16:14:30:163;0;2;
872.6;6.01;16:14:30:363;0;2;
872.8;6.00;16:14:30:563;0;2;
873.0;6.00;16:14:30:763;0;2;
873.2;6.00;16:14:30:963;0;2;
873.4;5.99;16:14:31:163;0;2;
873.6;5.97;16:14:31:363;0;2;
873.8;5.96;16:14:31:563;0;2;
874.0;5.96;16:14:31:763;0;2;
874.2;5.96;16:14:31:963;0;2;
874.4;5.96;16:14:32:163;0;2;
874.6;5.95;16:14:32:363;0;2;
874.8;5.95;16:14:32:563;0;2;
875.0;5.94;16:14:32:763;0;2;
875.2;5.94;16:14:32:963;0;2;
875.4;5.94;16:14:33:163;0;2;
875.6;5.94;16:14:33:363;0;2;
875.8;5.95;16:14:33:563;0;2;
876.0;5.97;16:14:33:763;0;2;
876.2;5.99;16:14:33:963;0;2;
876.4;5.99;16:14:34:163;0;2;
876.6;6.00;16:14:34:363;0;2;
876.8;6.01;16:14:34:563;0;2;
877.0;6.03;16:14:34:763;0;2;
877.2;6.03;16:14:34:963;0;2;
877.4;6.04;16:14:35:163;0;2;
877.6;6.04;16:14:35:363;0;2;
877.8;6.04;16:14:35:563;0;2;
878.0;6.03;16:14:35:763;0;2;
878.2;6.03;16:14:35:963;0;2;
878.4;6.02;16:14:36:163;0;2;
878.6;6.02;16:14:36:363;0;2;
878.8;6.01;16:14:36:563;0;2;
879.0;6.00;16:14:36:763;0;2;
879.2;6.00;16:14:36:963;0;2;
879.4;5.99;16:14:37:163;0;2;
879.6;5.97;16:14:37:363;0;2;
879.8;5.97;16:14:37:563;0;2;
880.0;5.96;16:14:37:763;0;2;
880.2;5.96;16:14:37:963;0;2;
880.4;5.96;16:14:38:163;0;2;
880.6;5.95;16:14:38:363;0;2;
880.8;5.94;16:14:38:563;0;2;
881.0;5.94;16:14:38:763;0;2;
881.2;5.94;16:14:38:963;0;2;
881.4;5.93;16:14:39:163;0;2;
881.6;5.93;16:14:39:363;0;2;
881.8;5.92;16:14:39:563;0;2;
882.0;5.92;16:14:39:763;0;2;
882.2;5.92;16:14:39:963;0;2;
882.4;5.92;16:14:40:163;0;2;
882.6;5.92;16:14:40:363;0;2;
882.8;5.92;16:14:40:563;0;2;
883.0;5.91;16:14:40:763;0;2;
883.2;5.91;16:14:40:963;0;2;
883.4;5.91;16:14:41:163;0;2;
883.6;5.90;16:14:41:363;0;2;
883.8;5.89;16:14:41:563;0;2;
884.0;5.88;16:14:41:763;0;2;
884.2;5.88;16:14:41:963;0;2;
884.4;5.88;16:14:42:163;0;2;
884.6;5.88;16:14:42:363;0;2;
884.8;5.87;16:14:42:563;0;2;
885.0;5.87;16:14:42:763;0;2;
885.2;5.86;16:14:42:963;0;2;
885.4;5.86;16:14:43:163;0;2;
885.6;5.86;16:14:43:363;0;2;
885.8;5.84;16:14:43:563;0;2;
886.0;5.84;16:14:43:763;0;2;
886.2;5.84;16:14:43:963;0;2;
886.4;5.83;16:14:44:163;0;2;
886.6;5.83;16:14:44:363;0;2;
886.8;5.83;16:14:44:563;0;2;
887.0;5.82;16:14:44:763;0;2;
887.2;5.81;16:14:44:963;0;2;
887.4;5.81;16:14:45:163;0;2;
887.6;5.80;16:14:45:363;0;2;
887.8;5.80;16:14:45:563;0;2;
888.0;5.80;16:14:45:763;0;2;
888.2;5.79;16:14:45:963;0;2;
888.4;5.78;16:14:46:163;0;2;
888.6;5.78;16:14:46:363;0;2;
888.8;5.79;16:14:46:563;0;2;
889.0;5.82;16:14:46:763;0;2;
889.2;5.82;16:14:46:963;0;2;
889.4;5.87;16:14:47:163;0;2;
889.6;5.92;16:14:47:363;0;2;
889.8;6.04;16:14:47:563;0;2;
890.0;6.13;16:14:47:763;0;2;
890.2;6.13;16:14:47:963;0;2;
890.4;6.28;16:14:48:163;0;2;
890.6;6.39;16:14:48:363;0;2;
890.8;6.53;16:14:48:563;0;2;
891.0;6.61;16:14:48:763;0;2;
891.2;6.67;16:14:48:963;0;2;
891.4;6.67;16:14:49:163;0;2;
891.6;6.75;16:14:49:363;0;2;
891.8;6.78;16:14:49:563;0;2;
892.0;6.81;16:14:49:763;0;2;
892.2;6.83;16:14:49:963;0;2;
892.4;6.83;16:14:50:163;0;2;
892.6;6.83;16:14:50:363;0;2;
892.8;6.82;16:14:50:563;0;2;
893.0;6.81;16:14:50:763;0;2;
893.2;6.77;16:14:50:963;0;2;
893.4;6.74;16:14:51:163;0;2;
893.6;6.74;16:14:51:363;0;2;
893.8;6.70;16:14:51:563;0;2;
894.0;6.67;16:14:51:763;0;2;
894.2;6.63;16:14:51:963;0;2;
894.4;6.60;16:14:52:163;0;2;
894.6;6.57;16:14:52:363;1;2;
894.8;6.57;16:14:52:563;1;2;
895.0;6.54;16:14:52:763;1;2;
895.2;6.51;16:14:52:963;1;2;
895.4;6.47;16:14:53:163;1;2;
895.6;6.45;16:14:53:363;1;2;
895.8;6.42;16:14:53:563;1;2;
896.0;6.42;16:14:53:763;1;2;
896.2;6.40;16:14:53:963;1;2;
896.4;6.38;16:14:54:163;1;3;
896.6;6.35;16:14:54:363;1;3;
896.8;6.33;16:14:54:563;1;3;
897.0;6.33;16:14:54:763;1;3;
897.2;6.32;16:14:54:963;1;3;
897.4;6.30;16:14:55:163;1;3;
897.6;6.29;16:14:55:363;1;3;
897.8;6.28;16:14:55:563;1;3;
898.0;6.26;16:14:55:763;1;3;
898.2;6.26;16:14:55:963;1;3;
898.4;6.25;16:14:56:163;1;3;
898.6;6.24;16:14:56:363;0;3;
898.8;6.22;16:14:56:563;0;3;
899.0;6.21;16:14:56:763;0;3;
899.2;6.20;16:14:56:963;0;3;
899.4;6.19;16:14:57:163;0;3;
899.6;6.19;16:14:57:363;0;3;
899.8;6.18;16:14:57:563;0;3;
900.0;6.17;16:14:57:763;0;3;
900.2;6.16;16:14:57:963;0;3;
900.4;6.16;16:14:58:163;0;3;
900.6;6.15;16:14:58:363;0;3;
900.8;6.14;16:14:58:563;0;3;
901.0;6.13;16:14:58:763;0;3;
901.2;6.13;16:14:58:963;0;3;
901.4;6.13;16:14:59:163;0;3;
901.6;6.13;16:14:59:363;0;3;
901.8;6.13;16:14:59:563;0;3;
902.0;6.13;16:14:59:763;0;3;
902.2;6.13;16:14:59:963;0;3;
902.4;6.13;16:15:00:163;0;3;
902.6;6.13;16:15:00:363;0;3;
902.8;6.14;16:15:00:563;0;3;
903.0;6.13;16:15:00:763;0;3;
903.2;6.13;16:15:00:963;0;3;
903.4;6.13;16:15:01:163;0;3;
903.6;6.13;16:15:01:363;0;3;
903.8;6.12;16:15:01:563;0;3;
904.0;6.12;16:15:01:763;0;3;
904.2;6.12;16:15:01:963;0;3;
904.4;6.12;16:15:02:163;0;3;
904.6;6.12;16:15:02:363;0;2;
904.8;6.11;16:15:02:563;0;2;
905.0;6.11;16:15:02:763;0;2;
905.2;6.11;16:15:02:963;0;2;
905.4;6.11;16:15:03:163;0;2;
905.6;6.09;16:15:03:363;0;2;
905.8;6.09;16:15:03:563;0;2;
906.0;6.08;16:15:03:763;0;1;
906.2;6.08;16:15:03:963;0;1;
906.4;6.08;16:15:04:163;0;1;
906.6;6.06;16:15:04:363;0;1;
906.8;6.05;16:15:04:563;0;1;
907.0;6.05;16:15:04:763;0;1;
907.2;6.05;16:15:04:963;0;1;
907.4;6.04;16:15:05:163;0;1;
907.6;6.04;16:15:05:363;0;1;
907.8;6.03;16:15:05:563;0;1;
908.0;6.01;16:15:05:763;0;1;
908.2;6.00;16:15:05:963;0;1;
908.4;6.00;16:15:06:163;0;1;
908.6;6.00;16:15:06:363;0;1;
908.8;6.00;16:15:06:563;0;1;
909.0;5.99;16:15:06:763;0;1;
909.2;5.98;16:15:06:963;0;1;
909.4;5.99;16:15:07:163;0;1;
909.6;5.99;16:15:07:363;0;1;
909.8;5.99;16:15:07:563;0;1;
910.0;6.00;16:15:07:763;0;1;
910.2;6.01;16:15:07:963;0;1;
910.4;6.03;16:15:08:163;0;1;
910.6;6.03;16:15:08:363;0;1;
910.8;6.04;16:15:08:563;0;1;
911.0;6.04;16:15:08:763;0;1;
911.2;6.05;16:15:08:963;0;1;
911.4;6.06;16:15:09:163;0;1;
911.6;6.06;16:15:09:363;0;1;
911.8;6.06;16:15:09:563;0;1;
912.0;6.06;16:15:09:763;0;1;
912.2;6.05;16:15:09:963;0;1;
912.4;6.05;16:15:10:163;0;1;
912.6;6.04;16:15:10:363;0;1;
912.8;6.04;16:15:10:563;0;1;
913.0;6.03;16:15:10:763;0;1;
913.2;6.03;16:15:10:963;0;1;
913.4;6.03;16:15:11:163;0;1;
913.6;6.04;16:15:11:363;0;1;
913.8;6.04;16:15:11:563;0;1;
914.0;6.05;16:15:11:763;0;1;
914.2;6.07;16:15:11:963;0;1;
914.4;6.10;16:15:12:163;0;1;
914.6;6.13;16:15:12:363;0;1;
914.8;6.15;16:15:12:563;0;1;
915.0;6.17;16:15:12:763;0;1;
915.2;6.18;16:15:12:963;0;1;
915.4;6.18;16:15:13:163;0;1;
915.6;6.19;16:15:13:363;0;1;
915.8;6.19;16:15:13:563;0;1;
916.0;6.19;16:15:13:763;0;1;
916.2;6.18;16:15:13:963;0;1;
916.4;6.18;16:15:14:163;0;1;
916.6;6.17;16:15:14:363;0;1;
916.8;6.17;16:15:14:563;0;1;
917.0;6.18;16:15:14:763;0;1;
917.2;6.18;16:15:14:963;0;1;
917.4;6.18;16:15:15:163;0;1;
917.6;6.19;16:15:15:363;0;1;
917.8;6.19;16:15:15:563;0;1;
918.0;6.19;16:15:15:763;0;1;
918.2;6.19;16:15:15:963;0;1;
918.4;6.17;16:15:16:163;1;1;
918.6;6.17;16:15:16:363;1;1;
918.8;6.17;16:15:16:563;1;1;
919.0;6.16;16:15:16:763;1;1;
919.2;6.14;16:15:16:963;1;1;
919.4;6.13;16:15:17:163;1;1;
919.6;6.12;16:15:17:363;1;2;
919.8;6.11;16:15:17:563;1;2;
920.0;6.11;16:15:17:763;1;2;
920.2;6.09;16:15:17:963;1;2;
920.4;6.08;16:15:18:163;1;2;
920.6;6.08;16:15:18:363;1;2;
920.8;6.07;16:15:18:563;1;2;
921.0;6.07;16:15:18:763;1;2;
921.2;6.07;16:15:18:963;1;2;
921.4;6.07;16:15:19:163;1;2;
921.6;6.08;16:15:19:363;1;2;
921.8;6.08;16:15:19:563;1;2;
922.0;6.08;16:15:19:763;1;2;
922.2;6.08;16:15:19:963;1;2;
922.4;6.09;16:15:20:163;1;2;
922.6;6.09;16:15:20:363;0;2;
922.8;6.10;16:15:20:563;0;2;
923.0;6.10;16:15:20:763;0;2;
923.2;6.10;16:15:20:963;0;2;
923.4;6.11;16:15:21:163;0;2;
923.6;6.11;16:15:21:363;0;2;
923.8;6.10;16:15:21:563;0;2;
924.0;6.10;16:15:21:763;0;2;
924.2;6.10;16:15:21:963;0;2;
924.4;6.09;16:15:22:163;0;2;
924.6;6.09;16:15:22:363;0;2;
924.8;6.08;16:15:22:563;0;2;
925.0;6.08;16:15:22:763;0;2;
925.2;6.06;16:15:22:963;0;2;
925.4;6.06;16:15:23:163;0;2;
925.6;6.06;16:15:23:363;0;2;
925.8;6.05;16:15:23:563;0;2;
926.0;6.04;16:15:23:763;0;2;
926.2;6.04;16:15:23:963;0;2;
926.4;6.03;16:15:24:163;0;2;
926.6;6.03;16:15:24:363;0;2;
926.8;6.02;16:15:24:563;0;2;
927.0;6.01;16:15:24:763;0;2;
927.2;6.01;16:15:24:963;0;2;
927.4;6.01;16:15:25:163;0;2;
927.6;6.02;16:15:25:363;0;2;
927.8;6.03;16:15:25:563;0;2;
928.0;6.04;16:15:25:763;0;2;
928.2;6.05;16:15:25:963;0;2;
928.4;6.08;16:15:26:163;0;2;
928.6;6.08;16:15:26:363;0;2;
928.8;6.09;16:15:26:563;0;2;
929.0;6.09;16:15:26:763;0;2;
929.2;6.10;16:15:26:963;0;2;
929.4;6.10;16:15:27:163;0;2;
929.6;6.11;16:15:27:363;0;2;
929.8;6.11;16:15:27:563;0;2;
930.0;6.11;16:15:27:763;0;2;
930.2;6.11;16:15:27:963;0;2;
930.4;6.12;16:15:28:163;0;2;
930.6;6.13;16:15:28:363;0;2;
930.8;6.14;16:15:28:563;0;2;
931.0;6.15;16:15:28:763;0;2;
931.2;6.15;16:15:28:963;0;2;
931.4;6.15;16:15:29:163;0;2;
931.6;6.15;16:15:29:363;0;2;
931.8;6.15;16:15:29:563;0;2;
932.0;6.14;16:15:29:763;1;2;
932.2;6.13;16:15:29:963;1;2;
932.4;6.13;16:15:30:163;1;2;
932.6;6.12;16:15:30:363;1;2;
932.8;6.11;16:15:30:563;1;2;
933.0;6.10;16:15:30:763;1;2;
933.2;6.09;16:15:30:963;1;2;
933.4;6.09;16:15:31:163;1;2;
933.6;6.07;16:15:31:363;1;2;
933.8;6.06;16:15:31:563;1;2;
934.0;6.05;16:15:31:763;1;2;
934.2;6.05;16:15:31:963;1;2;
934.4;6.08;16:15:32:163;1;2;
934.6;6.08;16:15:32:363;1;2;
934.8;6.11;16:15:32:563;1;2;
935.0;6.16;16:15:32:763;1;2;
935.2;6.24;16:15:32:963;1;2;
935.4;6.29;16:15:33:163;1;3;
935.6;6.35;16:15:33:363;1;3;
935.8;6.35;16:15:33:563;1;3;
936.0;6.38;16:15:33:763;1;3;
936.2;6.42;16:15:33:963;1;3;
936.4;6.43;16:15:34:163;1;3;
936.6;6.43;16:15:34:363;0;3;
936.8;6.43;16:15:34:563;0;3;
937.0;6.43;16:15:34:763;0;3;
937.2;6.42;16:15:34:963;0;3;
937.4;6.41;16:15:35:163;0;3;
937.6;6.39;16:15:35:363;0;3;
937.8;6.38;16:15:35:563;0;3;
938.0;6.38;16:15:35:763;0;3;
938.2;6.37;16:15:35:963;0;3;
938.4;6.36;16:15:36:163;0;3;
938.6;6.35;16:15:36:363;0;3;
938.8;6.34;16:15:36:563;1;3;
939.0;6.34;16:15:36:763;1;3;
939.2;6.33;16:15:36:963;1;3;
939.4;6.32;16:15:37:163;1;3;
939.6;6.30;16:15:37:363;1;3;
939.8;6.29;16:15:37:563;1;3;
940.0;6.28;16:15:37:763;1;3;
940.2;6.28;16:15:37:963;1;3;
940.4;6.26;16:15:38:163;1;3;
940.6;6.25;16:15:38:363;1;3;
940.8;6.25;16:15:38:563;1;4;
941.0;6.25;16:15:38:763;1;4;
941.2;6.30;16:15:38:963;1;4;
941.4;6.30;16:15:39:163;1;4;
941.6;6.35;16:15:39:363;1;4;
941.8;6.41;16:15:39:563;1;4;
942.0;6.52;16:15:39:763;1;4;
