Device: samsung SM-G970U1; eSense app version: 4.9.0; android version: 10;
DESCRIPTION;VALUE
RECORDING NAME;Recording-05012021-205648;;;;
DATE (HH:MM:SS);05.01.21 20:56:48;;;;
TIME (HH:MM:SS);00:11:21;;;;
MAXIMUM;5.79 µS;;;;
MINIMUM;2.65 µS;;;;
DIFFERENCE MIN/MAX;3.14 µS;;;;
AVERAGE OF SESSION;3.85 µS;;;;
TIME INCREASE (HH:MM:SS);00:02:39;;;;
TIME STEADY (HH:MM:SS);00:00:50;;;;
TIME DECREASE (HH:MM:SS);00:07:50;;;;
;;;;;
TOTAL SCR;35;;;;
% of SCR OF SESSION;19.1%;;;;
Red hands;0;;;;
Orange hands;17;;;;
Yellow hands;101;;;;
Green hands;18;;;;
0-5 SCR/MIN (HH:MM:SS);00:09:51;;;;
6-9 SCR/MIN (HH:MM:SS);00:01:33;;;;
10-15 SCR/MIN (HH:MM:SS);00:00:00;;;;
>16 SCR/MIN (HH:MM:SS);00:00:00;;;;
STARS;1;;;;
STARS WITH RIBBON;0;;;;
;;;;;
STATISTICS;;;;;
SECOND;MICROSIEMENS;TIMESTAMP;SCR;SCR/MIN;MARKER
99.6;3.31;20:58:28:091;1;5;
99.8;3.29;20:58:28:291;1;5;
100.0;3.28;20:58:28:491;1;5;
100.2;3.27;20:58:28:691;1;6;
100.4;3.26;20:58:28:891;1;6;
100.6;3.25;20:58:29:091;1;6;
100.8;3.24;20:58:29:291;0;6;
101.0;3.23;20:58:29:491;0;6;
101.2;3.22;20:58:29:691;0;6;
101.4;3.22;20:58:29:891;0;6;
101.6;3.21;20:58:30:091;0;6;
101.8;3.20;20:58:30:291;0;6;
102.0;3.19;20:58:30:491;0;6;
102.2;3.19;20:58:30:691;0;6;
102.4;3.19;20:58:30:891;0;6;
102.6;3.18;20:58:31:091;0;6;
102.8;3.17;20:58:31:291;0;6;
103.0;3.17;20:58:31:491;0;6;
103.2;3.17;20:58:31:691;0;6;
103.4;3.17;20:58:31:891;0;6;
103.6;3.18;20:58:32:091;0;6;
103.8;3.21;20:58:32:291;0;6;
104.0;3.23;20:58:32:491;0;6;
104.2;3.24;20:58:32:691;0;6;
104.4;3.23;20:58:32:891;0;6;
104.6;3.23;20:58:33:091;0;6;
104.8;3.23;20:58:33:291;0;6;
105.0;3.22;20:58:33:491;0;6;
105.2;3.21;20:58:33:691;0;6;
105.4;3.19;20:58:33:891;0;6;
105.6;3.18;20:58:34:091;0;6;
105.8;3.18;20:58:34:291;0;6;
106.0;3.16;20:58:34:491;0;6;
106.2;3.15;20:58:34:691;0;6;
106.4;3.15;20:58:34:891;0;6;
106.6;3.14;20:58:35:091;0;6;
106.8;3.13;20:58:35:291;0;6;
107.0;3.13;20:58:35:491;0;6;
107.2;3.12;20:58:35:691;0;6;
107.4;3.13;20:58:35:891;0;6;
107.6;3.11;20:58:36:091;0;6;
107.8;3.10;20:58:36:291;0;6;
108.0;3.10;20:58:36:491;0;6;
108.2;3.10;20:58:36:691;0;6;
108.4;3.09;20:58:36:891;0;6;
108.6;3.09;20:58:37:091;0;6;
108.8;3.09;20:58:37:291;0;6;
109.0;3.11;20:58:37:491;0;6;
109.2;3.11;20:58:37:691;0;6;
109.4;3.12;20:58:37:891;0;6;
109.6;3.13;20:58:38:091;0;6;
109.8;3.15;20:58:38:291;0;6;
110.0;3.15;20:58:38:491;0;6;
110.2;3.15;20:58:38:691;0;6;
110.4;3.15;20:58:38:891;0;6;
110.6;3.14;20:58:39:091;0;6;
110.8;3.13;20:58:39:291;0;6;
111.0;3.11;20:58:39:491;0;6;
111.2;3.10;20:58:39:691;0;6;
111.4;3.10;20:58:39:891;0;6;
111.6;3.10;20:58:40:091;0;6;
111.8;3.08;20:58:40:291;0;6;
112.0;3.07;20:58:40:491;0;6;
112.2;3.07;20:58:40:691;0;6;
112.4;3.06;20:58:40:891;0;6;
112.6;3.06;20:58:41:091;0;6;
112.8;3.06;20:58:41:291;0;6;
113.0;3.06;20:58:41:491;0;5;
113.2;3.05;20:58:41:691;0;5;
113.4;3.04;20:58:41:891;0;5;
113.6;3.05;20:58:42:091;0;5;
113.8;3.05;20:58:42:291;0;5;
114.0;3.05;20:58:42:491;0;5;
114.2;3.04;20:58:42:691;0;5;
114.4;3.04;20:58:42:891;0;5;
114.6;3.04;20:58:43:091;0;5;
114.8;3.03;20:58:43:291;0;5;
115.0;3.03;20:58:43:491;0;5;
115.2;3.02;20:58:43:691;0;5;
115.4;3.02;20:58:43:891;0;5;
115.6;3.01;20:58:44:091;0;5;
115.8;3.00;20:58:44:291;0;5;
116.0;3.00;20:58:44:491;0;5;
116.2;3.00;20:58:44:691;0;5;
116.4;2.99;20:58:44:891;0;5;
116.6;2.98;20:58:45:091;0;5;
116.8;2.98;20:58:45:291;0;5;
117.0;2.97;20:58:45:491;0;5;
117.2;2.97;20:58:45:691;0;5;
117.4;2.97;20:58:45:891;0;5;
117.6;2.97;20:58:46:091;0;5;
117.8;3.01;20:58:46:291;0;5;
118.0;3.04;20:58:46:491;0;5;
118.2;3.04;20:58:46:691;0;5;
118.4;3.12;20:58:46:891;0;5;
118.6;3.16;20:58:47:091;0;4;
118.8;3.17;20:58:47:291;0;4;
119.0;3.17;20:58:47:491;0;4;
119.2;3.16;20:58:47:691;0;4;
119.4;3.16;20:58:47:891;0;4;
119.6;3.14;20:58:48:091;0;4;
119.8;3.12;20:58:48:291;0;4;
120.0;3.10;20:58:48:491;0;4;
120.2;3.09;20:58:48:691;0;4;
120.4;3.08;20:58:48:891;0;4;
120.6;3.08;20:58:49:091;0;4;
120.8;3.08;20:58:49:291;0;4;
121.0;3.07;20:58:49:491;0;4;
121.2;3.05;20:58:49:691;0;4;
121.4;3.04;20:58:49:891;0;4;
121.6;3.04;20:58:50:091;0;4;
121.8;3.04;20:58:50:291;0;4;
122.0;3.02;20:58:50:491;0;4;
122.2;3.01;20:58:50:691;0;4;
122.4;3.01;20:58:50:891;0;4;
122.6;3.01;20:58:51:091;0;4;
122.8;3.01;20:58:51:291;0;4;
123.0;2.99;20:58:51:491;0;3;
123.2;2.99;20:58:51:691;0;3;
123.4;2.98;20:58:51:891;0;3;
123.6;2.97;20:58:52:091;0;3;
123.8;2.97;20:58:52:291;0;3;
124.0;2.97;20:58:52:491;0;3;
124.2;2.97;20:58:52:691;0;3;
124.4;2.96;20:58:52:891;0;2;
124.6;2.95;20:58:53:091;0;2;
124.8;2.95;20:58:53:291;0;2;
125.0;2.95;20:58:53:491;0;2;
125.2;2.94;20:58:53:691;0;2;
125.4;2.94;20:58:53:891;0;2;
125.6;2.94;20:58:54:091;0;2;
125.8;2.93;20:58:54:291;0;2;
126.0;2.92;20:58:54:491;0;2;
126.2;2.92;20:58:54:691;0;2;
126.4;2.92;20:58:54:891;0;2;
126.6;2.92;20:58:55:091;0;2;
126.8;2.92;20:58:55:291;0;2;
127.0;2.92;20:58:55:491;0;2;
127.2;2.92;20:58:55:691;0;2;
127.4;2.92;20:58:55:891;0;2;
127.6;2.93;20:58:56:091;0;2;
127.8;2.94;20:58:56:291;0;2;
128.0;2.96;20:58:56:491;0;2;
128.2;2.96;20:58:56:691;0;2;
128.4;2.96;20:58:56:891;0;2;
128.6;2.97;20:58:57:091;0;2;
128.8;2.96;20:58:57:291;0;1;
129.0;2.95;20:58:57:491;0;1;
129.2;2.94;20:58:57:691;0;1;
129.4;2.94;20:58:57:891;0;1;
129.6;2.94;20:58:58:091;0;1;
129.8;2.93;20:58:58:291;0;1;
130.0;2.93;20:58:58:491;0;1;
130.2;2.93;20:58:58:691;0;1;
130.4;2.92;20:58:58:891;0;1;
130.6;2.92;20:58:59:091;0;1;
130.8;2.92;20:58:59:291;0;1;
131.0;2.93;20:58:59:491;0;1;
131.2;2.95;20:58:59:691;0;1;
131.4;2.95;20:58:59:891;0;1;
131.6;2.96;20:59:00:091;0;1;
131.8;2.97;20:59:00:291;0;1;
132.0;2.97;20:59:00:491;0;1;
132.2;2.96;20:59:00:691;0;1;
132.4;2.95;20:59:00:891;0;1;
132.6;2.95;20:59:01:091;0;1;
132.8;2.94;20:59:01:291;0;1;
133.0;2.94;20:59:01:491;0;1;
133.2;2.93;20:59:01:691;0;1;
133.4;2.93;20:59:01:891;0;1;
133.6;2.92;20:59:02:091;0;1;
133.8;2.91;20:59:02:291;0;1;
134.0;2.91;20:59:02:491;0;1;
134.2;2.91;20:59:02:691;0;1;
134.4;2.91;20:59:02:891;0;1;
134.6;2.90;20:59:03:091;0;1;
134.8;2.90;20:59:03:291;0;1;
135.0;2.89;20:59:03:491;0;1;
135.2;2.89;20:59:03:691;0;1;
135.4;2.89;20:59:03:891;0;1;
135.6;2.89;20:59:04:091;0;1;
135.8;2.88;20:59:04:291;0;1;
136.0;2.88;20:59:04:491;0;1;
136.2;2.88;20:59:04:691;0;1;
136.4;2.88;20:59:04:891;0;1;
136.6;2.88;20:59:05:091;0;1;
136.8;2.89;20:59:05:291;0;1;
137.0;2.90;20:59:05:491;0;1;
137.2;2.90;20:59:05:691;0;1;
137.4;2.91;20:59:05:891;0;1;
137.6;2.91;20:59:06:091;0;1;
137.8;2.91;20:59:06:291;0;1;
138.0;2.90;20:59:06:491;0;1;
138.2;2.91;20:59:06:691;0;1;
138.4;2.95;20:59:06:891;0;1;
138.6;2.95;20:59:07:091;0;1;
138.8;2.97;20:59:07:291;0;1;
139.0;2.98;20:59:07:491;0;1;
139.2;3.00;20:59:07:691;0;1;
139.4;3.01;20:59:07:891;0;1;
139.6;2.99;20:59:08:091;0;1;
139.8;2.99;20:59:08:291;0;1;
140.0;2.98;20:59:08:491;0;1;
140.2;2.97;20:59:08:691;0;1;
140.4;2.95;20:59:08:891;0;1;
140.6;2.94;20:59:09:091;0;1;
140.8;2.93;20:59:09:291;0;1;
141.0;2.93;20:59:09:491;0;1;
141.2;2.93;20:59:09:691;0;1;
141.4;2.91;20:59:09:891;0;1;
141.6;2.91;20:59:10:091;0;1;
141.8;2.92;20:59:10:291;0;1;
142.0;2.92;20:59:10:491;0;1;
142.2;2.93;20:59:10:691;0;1;
142.4;2.95;20:59:10:891;0;1;
142.6;2.99;20:59:11:091;0;1;
142.8;2.99;20:59:11:291;0;1;
143.0;2.99;20:59:11:491;0;1;
143.2;2.99;20:59:11:691;0;1;
143.4;2.98;20:59:11:891;0;1;
143.6;2.98;20:59:12:091;0;1;
143.8;2.97;20:59:12:291;0;1;
144.0;2.96;20:59:12:491;0;1;
144.2;2.96;20:59:12:691;0;1;
144.4;2.95;20:59:12:891;0;1;
144.6;2.94;20:59:13:091;0;1;
144.8;2.93;20:59:13:291;0;1;
145.0;2.93;20:59:13:491;0;1;
145.2;2.92;20:59:13:691;0;1;
145.4;2.92;20:59:13:891;0;1;
145.6;2.92;20:59:14:091;0;1;
145.8;2.91;20:59:14:291;0;1;
146.0;2.91;20:59:14:491;0;1;
146.2;2.90;20:59:14:691;0;1;
146.4;2.89;20:59:14:891;0;1;
146.6;2.89;20:59:15:091;0;1;
146.8;2.89;20:59:15:291;0;1;
147.0;2.88;20:59:15:491;0;1;
147.2;2.88;20:59:15:691;0;1;
147.4;2.88;20:59:15:891;0;1;
147.6;2.88;20:59:16:091;0;1;
147.8;2.87;20:59:16:291;0;1;
148.0;2.87;20:59:16:491;0;1;
148.2;2.86;20:59:16:691;0;1;
148.4;2.86;20:59:16:891;0;1;
148.6;2.86;20:59:17:091;0;1;
148.8;2.86;20:59:17:291;0;1;
149.0;2.86;20:59:17:491;0;1;
149.2;2.86;20:59:17:691;0;1;
149.4;2.86;20:59:17:891;0;1;
149.6;2.86;20:59:18:091;0;1;
149.8;2.86;20:59:18:291;0;1;
150.0;2.86;20:59:18:491;0;1;
150.2;2.86;20:59:18:691;0;1;
150.4;2.85;20:59:18:891;0;1;
150.6;2.85;20:59:19:091;0;1;
150.8;2.85;20:59:19:291;0;1;
151.0;2.85;20:59:19:491;0;1;
151.2;2.86;20:59:19:691;0;1;
151.4;2.86;20:59:19:891;0;1;
151.6;2.86;20:59:20:091;0;1;
151.8;2.86;20:59:20:291;0;1;
152.0;2.85;20:59:20:491;0;1;
152.2;2.85;20:59:20:691;0;1;
152.4;2.85;20:59:20:891;0;1;
152.6;2.85;20:59:21:091;0;1;
152.8;2.84;20:59:21:291;0;1;
153.0;2.84;20:59:21:491;0;1;
153.2;2.84;20:59:21:691;0;1;
153.4;2.84;20:59:21:891;0;1;
153.6;2.83;20:59:22:091;0;1;
153.8;2.83;20:59:22:291;0;1;
154.0;2.82;20:59:22:491;0;1;
154.2;2.82;20:59:22:691;0;1;
154.4;2.82;20:59:22:891;0;1;
154.6;2.81;20:59:23:091;0;1;
154.8;2.82;20:59:23:291;0;1;
155.0;2.82;20:59:23:491;0;1;
155.2;2.84;20:59:23:691;0;1;
155.4;2.88;20:59:23:891;0;1;
155.6;2.88;20:59:24:091;0;1;
155.8;2.90;20:59:24:291;0;1;
156.0;2.90;20:59:24:491;0;1;
156.2;2.91;20:59:24:691;0;1;
156.4;2.96;20:59:24:891;0;1;
156.6;2.98;20:59:25:091;0;1;
156.8;2.98;20:59:25:291;0;1;
157.0;2.99;20:59:25:491;0;1;
157.2;3.01;20:59:25:691;0;1;
157.4;3.02;20:59:25:891;0;1;
157.6;2.99;20:59:26:091;0;1;
157.8;2.99;20:59:26:291;0;1;
158.0;2.99;20:59:26:491;0;1;
158.2;2.97;20:59:26:691;0;1;
158.4;2.97;20:59:26:891;0;1;
158.6;2.98;20:59:27:091;0;1;
158.8;3.03;20:59:27:291;0;1;
159.0;3.03;20:59:27:491;0;1;
159.2;3.05;20:59:27:691;0;1;
159.4;3.09;20:59:27:891;0;1;
159.6;3.13;20:59:28:091;0;1;
159.8;3.15;20:59:28:291;0;1;
160.0;3.16;20:59:28:491;0;1;
160.2;3.16;20:59:28:691;0;0;
160.4;3.17;20:59:28:891;0;0;
160.6;3.18;20:59:29:091;0;0;
160.8;3.19;20:59:29:291;0;0;
161.0;3.20;20:59:29:491;0;0;
161.2;3.21;20:59:29:691;0;0;
161.4;3.21;20:59:29:891;0;0;
161.6;3.20;20:59:30:091;0;0;
161.8;3.19;20:59:30:291;0;0;
162.0;3.20;20:59:30:491;0;0;
162.2;3.21;20:59:30:691;0;0;
162.4;3.21;20:59:30:891;0;0;
162.6;3.22;20:59:31:091;0;0;
162.8;3.24;20:59:31:291;0;0;
163.0;3.25;20:59:31:491;0;0;
163.2;3.23;20:59:31:691;1;0;
163.4;3.22;20:59:31:891;1;0;
163.6;3.22;20:59:32:091;1;0;
163.8;3.21;20:59:32:291;1;0;
164.0;3.18;20:59:32:491;1;0;
164.2;3.17;20:59:32:691;1;0;
164.4;3.16;20:59:32:891;1;0;
164.6;3.15;20:59:33:091;1;0;
164.8;3.14;20:59:33:291;1;0;
165.0;3.13;20:59:33:491;1;1;
165.2;3.12;20:59:33:691;1;1;
165.4;3.12;20:59:33:891;1;1;
165.6;3.13;20:59:34:091;1;1;
165.8;3.15;20:59:34:291;1;1;
166.0;3.17;20:59:34:491;1;1;
166.2;3.21;20:59:34:691;1;1;
166.4;3.22;20:59:34:891;1;2;
166.6;3.22;20:59:35:091;1;2;
166.8;3.21;20:59:35:291;1;2;
167.0;3.21;20:59:35:491;1;2;
167.2;3.19;20:59:35:691;1;2;
167.4;3.17;20:59:35:891;1;2;
167.6;3.16;20:59:36:091;1;2;
167.8;3.14;20:59:36:291;1;2;
168.0;3.13;20:59:36:491;1;2;
168.2;3.13;20:59:36:691;1;2;
168.4;3.12;20:59:36:891;1;2;
168.6;3.12;20:59:37:091;1;2;
168.8;3.10;20:59:37:291;1;2;
169.0;3.10;20:59:37:491;1;2;
169.2;3.11;20:59:37:691;1;2;
169.4;3.10;20:59:37:891;1;2;
169.6;3.09;20:59:38:091;1;2;
169.8;3.09;20:59:38:291;1;2;
170.0;3.08;20:59:38:491;1;2;
170.2;3.08;20:59:38:691;1;2;
170.4;3.07;20:59:38:891;1;2;
170.6;3.07;20:59:39:091;1;2;
170.8;3.07;20:59:39:291;1;2;
171.0;3.06;20:59:39:491;1;2;
171.2;3.05;20:59:39:691;1;2;
171.4;3.05;20:59:39:891;1;2;
171.6;3.05;20:59:40:091;1;2;
171.8;3.04;20:59:40:291;0;2;
172.0;3.04;20:59:40:491;0;2;
172.2;3.05;20:59:40:691;0;2;
172.4;3.06;20:59:40:891;0;2;
172.6;3.06;20:59:41:091;0;2;
172.8;3.05;20:59:41:291;0;2;
173.0;3.05;20:59:41:491;0;2;
173.2;3.06;20:59:41:691;0;2;
173.4;3.05;20:59:41:891;0;2;
173.6;3.04;20:59:42:091;0;2;
173.8;3.04;20:59:42:291;0;2;
174.0;3.04;20:59:42:491;0;2;
174.2;3.02;20:59:42:691;0;2;
174.4;3.02;20:59:42:891;0;2;
174.6;3.02;20:59:43:091;0;2;
174.8;3.02;20:59:43:291;0;2;
175.0;3.01;20:59:43:491;0;2;
175.2;3.00;20:59:43:691;0;2;
175.4;3.00;20:59:43:891;0;2;
175.6;3.00;20:59:44:091;0;2;
175.8;3.00;20:59:44:291;0;2;
176.0;3.00;20:59:44:491;0;2;
176.2;3.00;20:59:44:691;0;2;
176.4;3.00;20:59:44:891;0;2;
176.6;2.99;20:59:45:091;0;2;
176.8;2.99;20:59:45:291;0;2;
177.0;2.99;20:59:45:491;0;2;
177.2;3.00;20:59:45:691;0;2;
177.4;3.02;20:59:45:891;0;2;
177.6;3.05;20:59:46:091;0;2;
177.8;3.07;20:59:46:291;0;2;
178.0;3.08;20:59:46:491;0;2;
178.2;3.07;20:59:46:691;0;2;
178.4;3.06;20:59:46:891;0;2;
178.6;3.06;20:59:47:091;0;2;
178.8;3.05;20:59:47:291;0;2;
179.0;3.04;20:59:47:491;0;2;
179.2;3.03;20:59:47:691;0;2;
179.4;3.03;20:59:47:891;0;2;
179.6;3.02;20:59:48:091;0;2;
179.8;3.02;20:59:48:291;0;2;
180.0;3.02;20:59:48:491;0;2;
180.2;3.04;20:59:48:691;0;2;
180.4;3.04;20:59:48:891;0;2;
180.6;3.04;20:59:49:091;0;2;
180.8;3.04;20:59:49:291;0;2;
181.0;3.03;20:59:49:491;0;2;
181.2;3.03;20:59:49:691;0;2;
181.4;3.02;20:59:49:891;0;2;
181.6;3.02;20:59:50:091;0;2;
181.8;3.01;20:59:50:291;0;2;
182.0;3.00;20:59:50:491;0;2;
182.2;3.00;20:59:50:691;0;2;
182.4;3.01;20:59:50:891;0;2;
182.6;3.04;20:59:51:091;0;2;
182.8;3.06;20:59:51:291;0;2;
183.0;3.10;20:59:51:491;0;2;
183.2;3.20;20:59:51:691;0;2;
183.4;3.29;20:59:51:891;0;2;
183.6;3.37;20:59:52:091;0;2;
183.8;3.38;20:59:52:291;0;2;
184.0;3.40;20:59:52:491;0;2;
184.2;3.42;20:59:52:691;0;2;
184.4;3.42;20:59:52:891;0;2;
184.6;3.40;20:59:53:091;0;2;
184.8;3.37;20:59:53:291;0;2;
185.0;3.36;20:59:53:491;0;2;
185.2;3.33;20:59:53:691;0;2;
185.4;3.30;20:59:53:891;0;2;
185.6;3.29;20:59:54:091;0;2;
185.8;3.28;20:59:54:291;0;2;
186.0;3.26;20:59:54:491;0;2;
186.2;3.25;20:59:54:691;0;2;
186.4;3.25;20:59:54:891;0;2;
186.6;3.24;20:59:55:091;0;2;
186.8;3.23;20:59:55:291;0;2;
187.0;3.21;20:59:55:491;0;2;
187.2;3.20;20:59:55:691;0;2;
187.4;3.20;20:59:55:891;0;2;
187.6;3.19;20:59:56:091;0;2;
187.8;3.17;20:59:56:291;0;2;
188.0;3.17;20:59:56:491;0;2;
188.2;3.18;20:59:56:691;0;2;
188.4;3.18;20:59:56:891;0;2;
188.6;3.21;20:59:57:091;0;2;
188.8;3.25;20:59:57:291;0;2;
189.0;3.29;20:59:57:491;0;2;
189.2;3.37;20:59:57:691;0;2;
189.4;3.44;20:59:57:891;0;2;
189.6;3.47;20:59:58:091;0;2;
189.8;3.50;20:59:58:291;0;2;
190.0;3.54;20:59:58:491;0;2;
190.2;3.54;20:59:58:691;0;2;
190.4;3.51;20:59:58:891;0;2;
190.6;3.49;20:59:59:091;0;2;
190.8;3.46;20:59:59:291;0;2;
191.0;3.42;20:59:59:491;0;2;
191.2;3.40;20:59:59:691;0;2;
191.4;3.36;20:59:59:891;0;2;
191.6;3.33;21:00:00:091;0;2;
191.8;3.33;21:00:00:291;0;2;
192.0;3.32;21:00:00:491;0;2;
192.2;3.30;21:00:00:691;0;2;
192.4;3.30;21:00:00:891;0;2;
192.6;3.30;21:00:01:091;1;2;
192.8;3.29;21:00:01:291;1;2;
193.0;3.29;21:00:01:491;1;2;
193.2;3.29;21:00:01:691;1;2;
193.4;3.28;21:00:01:891;1;2;
193.6;3.27;21:00:02:091;1;3;
193.8;3.25;21:00:02:291;0;3;
194.0;3.25;21:00:02:491;0;3;
194.2;3.25;21:00:02:691;0;3;
194.4;3.25;21:00:02:891;0;3;
194.6;3.24;21:00:03:091;0;3;
194.8;3.23;21:00:03:291;0;3;
195.0;3.23;21:00:03:491;0;3;
195.2;3.22;21:00:03:691;0;3;
195.4;3.21;21:00:03:891;0;3;
195.6;3.21;21:00:04:091;0;3;
195.8;3.21;21:00:04:291;0;3;
196.0;3.20;21:00:04:491;0;3;
196.2;3.19;21:00:04:691;0;3;
196.4;3.19;21:00:04:891;0;3;
196.6;3.19;21:00:05:091;0;3;
196.8;3.19;21:00:05:291;0;3;
197.0;3.18;21:00:05:491;0;3;
197.2;3.18;21:00:05:691;0;3;
197.4;3.18;21:00:05:891;0;3;
197.6;3.17;21:00:06:091;0;3;
197.8;3.16;21:00:06:291;0;3;
198.0;3.17;21:00:06:491;0;3;
198.2;3.17;21:00:06:691;0;3;
198.4;3.17;21:00:06:891;0;3;
198.6;3.17;21:00:07:091;0;3;
198.8;3.17;21:00:07:291;0;3;
199.0;3.17;21:00:07:491;0;3;
199.2;3.17;21:00:07:691;0;3;
199.4;3.17;21:00:07:891;0;3;
199.6;3.16;21:00:08:091;0;3;
199.8;3.15;21:00:08:291;0;3;
200.0;3.15;21:00:08:491;0;3;
200.2;3.14;21:00:08:691;0;3;
200.4;3.13;21:00:08:891;0;3;
200.6;3.13;21:00:09:091;0;3;
200.8;3.13;21:00:09:291;0;3;
201.0;3.13;21:00:09:491;0;3;
201.2;3.13;21:00:09:691;0;3;
201.4;3.12;21:00:09:891;0;3;
201.6;3.12;21:00:10:091;0;3;
201.8;3.12;21:00:10:291;0;3;
202.0;3.11;21:00:10:491;0;3;
202.2;3.10;21:00:10:691;0;3;
202.4;3.10;21:00:10:891;0;3;
202.6;3.10;21:00:11:091;0;3;
202.8;3.09;21:00:11:291;0;3;
203.0;3.09;21:00:11:491;0;3;
203.2;3.09;21:00:11:691;0;3;
203.4;3.09;21:00:11:891;0;3;
203.6;3.08;21:00:12:091;0;3;
203.8;3.08;21:00:12:291;0;3;
204.0;3.08;21:00:12:491;0;3;
204.2;3.08;21:00:12:691;0;3;
204.4;3.08;21:00:12:891;0;3;
204.6;3.07;21:00:13:091;0;3;
204.8;3.08;21:00:13:291;0;3;
205.0;3.08;21:00:13:491;0;3;
205.2;3.10;21:00:13:691;0;3;
205.4;3.12;21:00:13:891;0;3;
205.6;3.13;21:00:14:091;0;3;
205.8;3.15;21:00:14:291;0;3;
206.0;3.15;21:00:14:491;0;3;
206.2;3.15;21:00:14:691;0;3;
206.4;3.14;21:00:14:891;0;3;
206.6;3.13;21:00:15:091;0;3;
206.8;3.13;21:00:15:291;0;3;
207.0;3.12;21:00:15:491;0;3;
207.2;3.10;21:00:15:691;0;3;
207.4;3.10;21:00:15:891;0;3;
207.6;3.10;21:00:16:091;0;3;
207.8;3.10;21:00:16:291;0;3;
208.0;3.09;21:00:16:491;0;3;
208.2;3.09;21:00:16:691;0;3;
208.4;3.10;21:00:16:891;0;3;
208.6;3.11;21:00:17:091;0;3;
208.8;3.11;21:00:17:291;0;3;
209.0;3.11;21:00:17:491;0;3;
209.2;3.12;21:00:17:691;0;3;
209.4;3.12;21:00:17:891;0;3;
209.6;3.10;21:00:18:091;0;3;
209.8;3.09;21:00:18:291;0;3;
210.0;3.09;21:00:18:491;0;3;
210.2;3.08;21:00:18:691;0;3;
210.4;3.08;21:00:18:891;0;3;
210.6;3.07;21:00:19:091;0;3;
210.8;3.07;21:00:19:291;0;3;
211.0;3.07;21:00:19:491;0;3;
211.2;3.06;21:00:19:691;0;3;
211.4;3.05;21:00:19:891;0;3;
211.6;3.05;21:00:20:091;0;3;
211.8;3.04;21:00:20:291;0;3;
212.0;3.04;21:00:20:491;0;3;
212.2;3.04;21:00:20:691;0;3;
212.4;3.04;21:00:20:891;0;3;
212.6;3.02;21:00:21:091;0;3;
212.8;3.02;21:00:21:291;0;3;
213.0;3.02;21:00:21:491;0;3;
213.2;3.02;21:00:21:691;0;3;
213.4;3.02;21:00:21:891;0;3;
213.6;3.02;21:00:22:091;0;3;
213.8;3.02;21:00:22:291;0;3;
214.0;3.02;21:00:22:491;0;3;
214.2;3.02;21:00:22:691;0;3;
214.4;3.02;21:00:22:891;0;3;
214.6;3.02;21:00:23:091;0;3;
214.8;3.02;21:00:23:291;0;3;
215.0;3.01;21:00:23:491;0;3;
215.2;3.01;21:00:23:691;0;3;
215.4;3.01;21:00:23:891;0;3;
215.6;3.02;21:00:24:091;0;3;
215.8;3.02;21:00:24:291;0;3;
216.0;3.02;21:00:24:491;0;3;
216.2;3.04;21:00:24:691;0;3;
216.4;3.04;21:00:24:891;0;3;
216.6;3.04;21:00:25:091;0;3;
216.8;3.04;21:00:25:291;0;3;
217.0;3.04;21:00:25:491;0;3;
217.2;3.04;21:00:25:691;0;3;
217.4;3.04;21:00:25:891;0;3;
217.6;3.04;21:00:26:091;0;3;
217.8;3.04;21:00:26:291;0;3;
218.0;3.04;21:00:26:491;0;3;
218.2;3.05;21:00:26:691;0;3;
218.4;3.14;21:00:26:891;0;3;
218.6;3.28;21:00:27:091;0;3;
218.8;3.46;21:00:27:291;0;3;
219.0;3.56;21:00:27:491;0;3;
219.2;3.64;21:00:27:691;0;3;
219.4;3.82;21:00:27:891;0;3;
219.6;3.96;21:00:28:091;0;3;
219.8;4.05;21:00:28:291;0;3;
220.0;4.10;21:00:28:491;0;3;
220.2;4.11;21:00:28:691;0;3;
220.4;4.11;21:00:28:891;0;3;
220.6;4.10;21:00:29:091;0;3;
220.8;4.06;21:00:29:291;0;3;
221.0;4.00;21:00:29:491;0;3;
221.2;3.97;21:00:29:691;0;3;
221.4;3.96;21:00:29:891;0;3;
221.6;3.91;21:00:30:091;0;3;
221.8;3.87;21:00:30:291;0;3;
222.0;3.83;21:00:30:491;0;3;
222.2;3.80;21:00:30:691;0;3;
222.4;3.78;21:00:30:891;0;3;
222.6;3.77;21:00:31:091;0;3;
222.8;3.75;21:00:31:291;0;3;
223.0;3.74;21:00:31:491;0;3;
223.2;3.72;21:00:31:691;0;3;
223.4;3.71;21:00:31:891;1;3;
223.6;3.70;21:00:32:091;1;3;
223.8;3.70;21:00:32:291;1;3;
224.0;3.68;21:00:32:491;1;3;
224.2;3.67;21:00:32:691;1;4;
224.4;3.67;21:00:32:891;1;4;
224.6;3.66;21:00:33:091;1;4;
224.8;3.66;21:00:33:291;0;4;
225.0;3.66;21:00:33:491;0;3;
225.2;3.65;21:00:33:691;0;3;
225.4;3.63;21:00:33:891;0;3;
225.6;3.63;21:00:34:091;0;3;
225.8;3.63;21:00:34:291;0;3;
226.0;3.63;21:00:34:491;0;3;
226.2;3.62;21:00:34:691;0;3;
226.4;3.60;21:00:34:891;0;2;
226.6;3.61;21:00:35:091;0;2;
226.8;3.63;21:00:35:291;0;2;
227.0;3.64;21:00:35:491;0;2;
